"genesets_old.geneset.ID"	"genesets_old.geneset.NAMEonly"	"genesets_old.geneset.size"	"genesets_old.geneset.SOURCE"	"genesets_new.geneset.NAMEonly"	"genesets_new.geneset.size"	"genesets_new.geneset.SOURCE"
"GO:0140975"	NA	0	NA	"DISRUPTION OF CELLULAR COMPONENT OF ANOTHER ORGANISM"	11	"GOBP"
"GO:0141008"	NA	0	NA	"RETROTRANSPOSON SILENCING BY MRNA DESTABILIZATION"	4	"GOBP"
"GO:0150013"	NA	0	NA	"NEGATIVE REGULATION OF NEURON PROJECTION ARBORIZATION"	2	"GOBP"
"GO:0150117"	NA	0	NA	"POSITIVE REGULATION OF CELL-SUBSTRATE JUNCTION ORGANIZATION"	25	"GOBP"
"GO:0150118"	NA	0	NA	"NEGATIVE REGULATION OF CELL-SUBSTRATE JUNCTION ORGANIZATION"	17	"GOBP"
"GO:0150127"	NA	0	NA	"REGULATION OF INTERLEUKIN-33 PRODUCTION"	2	"GOBP"
"GO:0150140"	NA	0	NA	"REGULATION OF CD86 PRODUCTION"	2	"GOBP"
"GO:0150143"	NA	0	NA	"REGULATION OF CD80 PRODUCTION"	2	"GOBP"
"GO:0150146"	NA	0	NA	"CELL JUNCTION DISASSEMBLY"	11	"GOBP"
"GO:0150147"	NA	0	NA	"CELL-CELL JUNCTION DISASSEMBLY"	2	"GOBP"
"GO:0150173"	NA	0	NA	"POSITIVE REGULATION OF PHOSPHATIDYLCHOLINE METABOLIC PROCESS"	2	"GOBP"
"GO:0150174"	NA	0	NA	"NEGATIVE REGULATION OF PHOSPHATIDYLCHOLINE METABOLIC PROCESS"	2	"GOBP"
"GO:0150200"	NA	0	NA	"REGULATION OF TRANSPORT ACROSS BLOOD-BRAIN BARRIER"	2	"GOBP"
"GO:0150201"	NA	0	NA	"POSITIVE REGULATION OF TRANSPORT ACROSS BLOOD-BRAIN BARRIER"	2	"GOBP"
"GO:0160006"	NA	0	NA	"FC RECEPTOR-MEDIATED IMMUNE COMPLEX ENDOCYTOSIS"	2	"GOBP"
"GO:0160007"	NA	0	NA	"GLUTATHIONE IMPORT INTO MITOCHONDRION"	2	"GOBP"
"GO:0160020"	NA	0	NA	"POSITIVE REGULATION OF FERROPTOSIS"	2	"GOBP"
"GO:0160021"	NA	0	NA	"MATERNAL-TO-ZYGOTIC TRANSITION OF GENE EXPRESSION"	4	"GOBP"
"GO:0160023"	NA	0	NA	"SNEEZE REFLEX"	3	"GOBP"
"GO:0160024"	NA	0	NA	"LEYDIG CELL PROLIFERATION"	2	"GOBP"
"GO:0160025"	NA	0	NA	"SENSORY PERCEPTION OF ITCH"	2	"GOBP"
"GO:0160049"	NA	0	NA	"NEGATIVE REGULATION OF CGAS/STING SIGNALING PATHWAY"	2	"GOBP"
"GO:0160054"	NA	0	NA	"MICROFIBRIL ASSEMBLY"	2	"GOBP"
"GO:0160063"	NA	0	NA	"MULTI-PASS TRANSMEMBRANE PROTEIN INSERTION INTO ER MEMBRANE"	10	"GOBP"
"GO:0160075"	NA	0	NA	"NON-CANONICAL INFLAMMASOME COMPLEX ASSEMBLY"	3	"GOBP"
"GO:0160077"	NA	0	NA	"LIPID DROPLET FUSION"	4	"GOBP"
"GO:1900073"	NA	0	NA	"REGULATION OF NEUROMUSCULAR SYNAPTIC TRANSMISSION"	3	"GOBP"
"GO:1900075"	NA	0	NA	"POSITIVE REGULATION OF NEUROMUSCULAR SYNAPTIC TRANSMISSION"	3	"GOBP"
"GO:1900099"	NA	0	NA	"NEGATIVE REGULATION OF PLASMA CELL DIFFERENTIATION"	2	"GOBP"
"GO:1900428"	NA	0	NA	"REGULATION OF FILAMENTOUS GROWTH OF A POPULATION OF UNICELLULAR ORGANISMS"	2	"GOBP"
"GO:1900430"	NA	0	NA	"POSITIVE REGULATION OF FILAMENTOUS GROWTH OF A POPULATION OF UNICELLULAR ORGANISMS"	2	"GOBP"
"GO:1900461"	NA	0	NA	"POSITIVE REGULATION OF PSEUDOHYPHAL GROWTH BY POSITIVE REGULATION OF TRANSCRIPTION FROM RNA POLYMERASE II PROMOTER"	2	"GOBP"
"GO:1901027"	NA	0	NA	"DEXTRIN CATABOLIC PROCESS"	2	"GOBP"
"GO:1901034"	NA	0	NA	"REGULATION OF L-GLUTAMINE IMPORT ACROSS PLASMA MEMBRANE"	2	"GOBP"
"GO:1901036"	NA	0	NA	"POSITIVE REGULATION OF L-GLUTAMINE IMPORT ACROSS PLASMA MEMBRANE"	2	"GOBP"
"GO:1901170"	NA	0	NA	"NAPHTHALENE CATABOLIC PROCESS"	2	"GOBP"
"GO:1901175"	NA	0	NA	"LYCOPENE METABOLIC PROCESS"	2	"GOBP"
"GO:1901176"	NA	0	NA	"LYCOPENE CATABOLIC PROCESS"	2	"GOBP"
"GO:1901289"	NA	0	NA	"SUCCINYL-COA CATABOLIC PROCESS"	7	"GOBP"
"GO:1901334"	NA	0	NA	"LACTONE METABOLIC PROCESS"	8	"GOBP"
"GO:1901336"	NA	0	NA	"LACTONE BIOSYNTHETIC PROCESS"	2	"GOBP"
"GO:1901502"	NA	0	NA	"ETHER CATABOLIC PROCESS"	3	"GOBP"
"GO:1901632"	NA	0	NA	"REGULATION OF SYNAPTIC VESICLE MEMBRANE ORGANIZATION"	3	"GOBP"
"GO:1901732"	NA	0	NA	"QUERCETIN METABOLIC PROCESS"	2	"GOBP"
"GO:1901733"	NA	0	NA	"QUERCETIN CATABOLIC PROCESS"	2	"GOBP"
"GO:1901749"	NA	0	NA	"LEUKOTRIENE D4 CATABOLIC PROCESS"	3	"GOBP"
"GO:1901826"	NA	0	NA	"ZEAXANTHIN CATABOLIC PROCESS"	2	"GOBP"
"GO:1901845"	NA	0	NA	"NEGATIVE REGULATION OF CELL COMMUNICATION BY ELECTRICAL COUPLING INVOLVED IN CARDIAC CONDUCTION"	2	"GOBP"
"GO:1901875"	NA	0	NA	"POSITIVE REGULATION OF POST-TRANSLATIONAL PROTEIN MODIFICATION"	2	"GOBP"
"GO:1901962"	NA	0	NA	"S-ADENOSYL-L-METHIONINE TRANSMEMBRANE TRANSPORT"	2	"GOBP"
"GO:1902020"	NA	0	NA	"NEGATIVE REGULATION OF CILIUM-DEPENDENT CELL MOTILITY"	3	"GOBP"
"GO:1902024"	NA	0	NA	"L-HISTIDINE TRANSPORT"	4	"GOBP"
"GO:1902025"	NA	0	NA	"NITRATE IMPORT"	2	"GOBP"
"GO:1902247"	NA	0	NA	"GERANYLGERANYL DIPHOSPHATE CATABOLIC PROCESS"	2	"GOBP"
"GO:1902340"	NA	0	NA	"NEGATIVE REGULATION OF CHROMOSOME CONDENSATION"	3	"GOBP"
"GO:1902407"	NA	0	NA	"ASSEMBLY OF ACTOMYOSIN APPARATUS INVOLVED IN MITOTIC CYTOKINESIS"	4	"GOBP"
"GO:1902465"	NA	0	NA	"NEGATIVE REGULATION OF HISTONE H3-K27 TRIMETHYLATION"	2	"GOBP"
"GO:1902483"	NA	0	NA	"CYTOTOXIC T CELL PYROPTOTIC PROCESS"	2	"GOBP"
"GO:1902497"	NA	0	NA	"IRON-SULFUR CLUSTER TRANSMEMBRANE TRANSPORT"	2	"GOBP"
"GO:1902558"	NA	0	NA	"5'-ADENYLYL SULFATE TRANSMEMBRANE TRANSPORT"	3	"GOBP"
"GO:1902601"	NA	0	NA	"SILVER ION TRANSMEMBRANE TRANSPORT"	2	"GOBP"
"GO:1902605"	NA	0	NA	"HETEROTRIMERIC G-PROTEIN COMPLEX ASSEMBLY"	2	"GOBP"
"GO:1902633"	NA	0	NA	"1-PHOSPHATIDYL-1D-MYO-INOSITOL 4,5-BISPHOSPHATE METABOLIC PROCESS"	4	"GOBP"
"GO:1902635"	NA	0	NA	"1-PHOSPHATIDYL-1D-MYO-INOSITOL 4,5-BISPHOSPHATE BIOSYNTHETIC PROCESS"	4	"GOBP"
"GO:1902888"	NA	0	NA	"PROTEIN LOCALIZATION TO ASTRAL MICROTUBULE"	2	"GOBP"
"GO:1903062"	NA	0	NA	"REGULATION OF REVERSE CHOLESTEROL TRANSPORT"	2	"GOBP"
"GO:1903064"	NA	0	NA	"POSITIVE REGULATION OF REVERSE CHOLESTEROL TRANSPORT"	2	"GOBP"
"GO:1903083"	NA	0	NA	"PROTEIN LOCALIZATION TO CONDENSED CHROMOSOME"	14	"GOBP"
"GO:1903329"	NA	0	NA	"REGULATION OF IRON-SULFUR CLUSTER ASSEMBLY"	2	"GOBP"
"GO:1903331"	NA	0	NA	"POSITIVE REGULATION OF IRON-SULFUR CLUSTER ASSEMBLY"	2	"GOBP"
"GO:1903379"	NA	0	NA	"REGULATION OF MITOTIC CHROMOSOME CONDENSATION"	3	"GOBP"
"GO:1903381"	NA	0	NA	"REGULATION OF ENDOPLASMIC RETICULUM STRESS-INDUCED NEURON INTRINSIC APOPTOTIC SIGNALING PATHWAY"	2	"GOBP"
"GO:1903450"	NA	0	NA	"REGULATION OF G1 TO G0 TRANSITION"	5	"GOBP"
"GO:1903451"	NA	0	NA	"NEGATIVE REGULATION OF G1 TO G0 TRANSITION"	2	"GOBP"
"GO:1903475"	NA	0	NA	"MITOTIC ACTOMYOSIN CONTRACTILE RING ASSEMBLY"	4	"GOBP"
"GO:1903479"	NA	0	NA	"MITOTIC ACTOMYOSIN CONTRACTILE RING ASSEMBLY ACTIN FILAMENT ORGANIZATION"	4	"GOBP"
"GO:1903712"	NA	0	NA	"CYSTEINE TRANSMEMBRANE TRANSPORT"	2	"GOBP"
"GO:1903716"	NA	0	NA	"GUANINE TRANSMEMBRANE TRANSPORT"	4	"GOBP"
"GO:1903771"	NA	0	NA	"POSITIVE REGULATION OF BETA-GALACTOSIDASE ACTIVITY"	2	"GOBP"
"GO:1903785"	NA	0	NA	"L-VALINE TRANSMEMBRANE TRANSPORT"	2	"GOBP"
"GO:1903790"	NA	0	NA	"GUANINE NUCLEOTIDE TRANSMEMBRANE TRANSPORT"	7	"GOBP"
"GO:1903791"	NA	0	NA	"URACIL TRANSMEMBRANE TRANSPORT"	4	"GOBP"
"GO:1903803"	NA	0	NA	"L-GLUTAMINE IMPORT ACROSS PLASMA MEMBRANE"	4	"GOBP"
"GO:1903811"	NA	0	NA	"L-ASPARAGINE IMPORT ACROSS PLASMA MEMBRANE"	2	"GOBP"
"GO:1903913"	NA	0	NA	"REGULATION OF FUSION OF VIRUS MEMBRANE WITH HOST PLASMA MEMBRANE"	2	"GOBP"
"GO:1903914"	NA	0	NA	"NEGATIVE REGULATION OF FUSION OF VIRUS MEMBRANE WITH HOST PLASMA MEMBRANE"	2	"GOBP"
"GO:1903932"	NA	0	NA	"REGULATION OF DNA PRIMASE ACTIVITY"	6	"GOBP"
"GO:1903934"	NA	0	NA	"POSITIVE REGULATION OF DNA PRIMASE ACTIVITY"	6	"GOBP"
"GO:1903940"	NA	0	NA	"NEGATIVE REGULATION OF TORC2 SIGNALING"	2	"GOBP"
"GO:1903942"	NA	0	NA	"POSITIVE REGULATION OF RESPIRATORY GASEOUS EXCHANGE"	5	"GOBP"
"GO:1903943"	NA	0	NA	"REGULATION OF HEPATOCYTE APOPTOTIC PROCESS"	4	"GOBP"
"GO:1903944"	NA	0	NA	"NEGATIVE REGULATION OF HEPATOCYTE APOPTOTIC PROCESS"	4	"GOBP"
"GO:1903998"	NA	0	NA	"REGULATION OF EATING BEHAVIOR"	3	"GOBP"
"GO:1904002"	NA	0	NA	"REGULATION OF SEBUM SECRETING CELL PROLIFERATION"	2	"GOBP"
"GO:1904003"	NA	0	NA	"NEGATIVE REGULATION OF SEBUM SECRETING CELL PROLIFERATION"	2	"GOBP"
"GO:1904014"	NA	0	NA	"RESPONSE TO SEROTONIN"	2	"GOBP"
"GO:1904015"	NA	0	NA	"CELLULAR RESPONSE TO SEROTONIN"	2	"GOBP"
"GO:1904044"	NA	0	NA	"RESPONSE TO ALDOSTERONE"	5	"GOBP"
"GO:1904045"	NA	0	NA	"CELLULAR RESPONSE TO ALDOSTERONE"	5	"GOBP"
"GO:1904054"	NA	0	NA	"REGULATION OF CHOLANGIOCYTE PROLIFERATION"	2	"GOBP"
"GO:1904082"	NA	0	NA	"PYRIMIDINE NUCLEOBASE TRANSMEMBRANE TRANSPORT"	4	"GOBP"
"GO:1904094"	NA	0	NA	"POSITIVE REGULATION OF AUTOPHAGIC CELL DEATH"	2	"GOBP"
"GO:1904103"	NA	0	NA	"REGULATION OF CONVERGENT EXTENSION INVOLVED IN GASTRULATION"	3	"GOBP"
"GO:1904105"	NA	0	NA	"POSITIVE REGULATION OF CONVERGENT EXTENSION INVOLVED IN GASTRULATION"	3	"GOBP"
"GO:1904108"	NA	0	NA	"PROTEIN LOCALIZATION TO CILIARY INVERSIN COMPARTMENT"	2	"GOBP"
"GO:1904150"	NA	0	NA	"NEGATIVE REGULATION OF MICROGLIAL CELL MEDIATED CYTOTOXICITY"	2	"GOBP"
"GO:1904257"	NA	0	NA	"ZINC ION IMPORT INTO GOLGI LUMEN"	4	"GOBP"
"GO:1904291"	NA	0	NA	"POSITIVE REGULATION OF MITOTIC DNA DAMAGE CHECKPOINT"	2	"GOBP"
"GO:1904331"	NA	0	NA	"REGULATION OF ERROR-PRONE TRANSLESION SYNTHESIS"	2	"GOBP"
"GO:1904333"	NA	0	NA	"POSITIVE REGULATION OF ERROR-PRONE TRANSLESION SYNTHESIS"	2	"GOBP"
"GO:1904400"	NA	0	NA	"RESPONSE TO THYROID STIMULATING HORMONE"	2	"GOBP"
"GO:1904401"	NA	0	NA	"CELLULAR RESPONSE TO THYROID STIMULATING HORMONE"	2	"GOBP"
"GO:1904507"	NA	0	NA	"POSITIVE REGULATION OF TELOMERE MAINTENANCE IN RESPONSE TO DNA DAMAGE"	16	"GOBP"
"GO:1904518"	NA	0	NA	"PROTEIN LOCALIZATION TO CYTOPLASMIC MICROTUBULE PLUS-END"	2	"GOBP"
"GO:1904596"	NA	0	NA	"REGULATION OF CONNECTIVE TISSUE REPLACEMENT INVOLVED IN INFLAMMATORY RESPONSE WOUND HEALING"	2	"GOBP"
"GO:1904597"	NA	0	NA	"NEGATIVE REGULATION OF CONNECTIVE TISSUE REPLACEMENT INVOLVED IN INFLAMMATORY RESPONSE WOUND HEALING"	2	"GOBP"
"GO:1904669"	NA	0	NA	"ATP EXPORT"	4	"GOBP"
"GO:1904791"	NA	0	NA	"NEGATIVE REGULATION OF SHELTERIN COMPLEX ASSEMBLY"	2	"GOBP"
"GO:1904860"	NA	0	NA	"DNA SYNTHESIS INVOLVED IN MITOTIC DNA REPLICATION"	2	"GOBP"
"GO:1905091"	NA	0	NA	"POSITIVE REGULATION OF PARKIN-MEDIATED STIMULATION OF MITOPHAGY IN RESPONSE TO MITOCHONDRIAL DEPOLARIZATION"	2	"GOBP"
"GO:1905123"	NA	0	NA	"REGULATION OF GLUCOSYLCERAMIDASE ACTIVITY"	2	"GOBP"
"GO:1905151"	NA	0	NA	"NEGATIVE REGULATION OF VOLTAGE-GATED SODIUM CHANNEL ACTIVITY"	2	"GOBP"
"GO:1905198"	NA	0	NA	"MANCHETTE ASSEMBLY"	3	"GOBP"
"GO:1905204"	NA	0	NA	"NEGATIVE REGULATION OF CONNECTIVE TISSUE REPLACEMENT"	2	"GOBP"
"GO:1905213"	NA	0	NA	"NEGATIVE REGULATION OF MITOTIC CHROMOSOME CONDENSATION"	3	"GOBP"
"GO:1905215"	NA	0	NA	"NEGATIVE REGULATION OF RNA BINDING"	2	"GOBP"
"GO:1905274"	NA	0	NA	"REGULATION OF MODIFICATION OF POSTSYNAPTIC ACTIN CYTOSKELETON"	2	"GOBP"
"GO:1905381"	NA	0	NA	"NEGATIVE REGULATION OF SNRNA TRANSCRIPTION BY RNA POLYMERASE II"	2	"GOBP"
"GO:1905551"	NA	0	NA	"NEGATIVE REGULATION OF PROTEIN LOCALIZATION TO ENDOPLASMIC RETICULUM"	2	"GOBP"
"GO:1905609"	NA	0	NA	"POSITIVE REGULATION OF SMOOTH MUSCLE CELL-MATRIX ADHESION"	2	"GOBP"
"GO:1905627"	NA	0	NA	"REGULATION OF SEROTONIN BIOSYNTHETIC PROCESS"	2	"GOBP"
"GO:1905669"	NA	0	NA	"TORC1 COMPLEX ASSEMBLY"	2	"GOBP"
"GO:1905686"	NA	0	NA	"POSITIVE REGULATION OF PLASMA MEMBRANE REPAIR"	4	"GOBP"
"GO:1905691"	NA	0	NA	"LIPID DROPLET DISASSEMBLY"	7	"GOBP"
"GO:1905755"	NA	0	NA	"PROTEIN LOCALIZATION TO CYTOPLASMIC MICROTUBULE"	3	"GOBP"
"GO:1905780"	NA	0	NA	"REGULATION OF PHOSPHATIDYLSERINE EXPOSURE ON APOPTOTIC CELL SURFACE"	2	"GOBP"
"GO:1905782"	NA	0	NA	"POSITIVE REGULATION OF PHOSPHATIDYLSERINE EXPOSURE ON APOPTOTIC CELL SURFACE"	2	"GOBP"
"GO:1905805"	NA	0	NA	"EXCITATORY SYNAPSE PRUNING"	2	"GOBP"
"GO:1905806"	NA	0	NA	"REGULATION OF SYNAPSE PRUNING"	2	"GOBP"
"GO:1905808"	NA	0	NA	"POSITIVE REGULATION OF SYNAPSE PRUNING"	2	"GOBP"
"GO:1905821"	NA	0	NA	"POSITIVE REGULATION OF CHROMOSOME CONDENSATION"	9	"GOBP"
"GO:1905833"	NA	0	NA	"NEGATIVE REGULATION OF MICROTUBULE NUCLEATION"	2	"GOBP"
"GO:1905857"	NA	0	NA	"POSITIVE REGULATION OF PENTOSE-PHOSPHATE SHUNT"	4	"GOBP"
"GO:1905933"	NA	0	NA	"REGULATION OF CELL FATE DETERMINATION"	2	"GOBP"
"GO:1905935"	NA	0	NA	"POSITIVE REGULATION OF CELL FATE DETERMINATION"	2	"GOBP"
"GO:1905949"	NA	0	NA	"NEGATIVE REGULATION OF CALCIUM ION IMPORT ACROSS PLASMA MEMBRANE"	6	"GOBP"
"GO:1990113"	NA	0	NA	"RNA POLYMERASE I ASSEMBLY"	2	"GOBP"
"GO:1990115"	NA	0	NA	"RNA POLYMERASE III ASSEMBLY"	2	"GOBP"
"GO:1990170"	NA	0	NA	"STRESS RESPONSE TO CADMIUM ION"	4	"GOBP"
"GO:1990297"	NA	0	NA	"RENAL AMINO ACID ABSORPTION"	2	"GOBP"
"GO:1990359"	NA	0	NA	"STRESS RESPONSE TO ZINC ION"	3	"GOBP"
"GO:1990497"	NA	0	NA	"REGULATION OF CYTOPLASMIC TRANSLATION IN RESPONSE TO STRESS"	2	"GOBP"
"GO:1990506"	NA	0	NA	"MITOTIC DNA-TEMPLATED DNA REPLICATION"	2	"GOBP"
"GO:1990543"	NA	0	NA	"MITOCHONDRIAL S-ADENOSYL-L-METHIONINE TRANSMEMBRANE TRANSPORT"	2	"GOBP"
"GO:1990544"	NA	0	NA	"MITOCHONDRIAL ATP TRANSMEMBRANE TRANSPORT"	6	"GOBP"
"GO:1990549"	NA	0	NA	"MITOCHONDRIAL NAD TRANSMEMBRANE TRANSPORT"	3	"GOBP"
"GO:1990550"	NA	0	NA	"MITOCHONDRIAL ALPHA-KETOGLUTARATE TRANSMEMBRANE TRANSPORT"	2	"GOBP"
"GO:1990559"	NA	0	NA	"MITOCHONDRIAL COENZYME A TRANSMEMBRANE TRANSPORT"	2	"GOBP"
"GO:1990611"	NA	0	NA	"REGULATION OF CYTOPLASMIC TRANSLATIONAL INITIATION IN RESPONSE TO STRESS"	2	"GOBP"
"GO:1990680"	NA	0	NA	"RESPONSE TO MELANOCYTE-STIMULATING HORMONE"	4	"GOBP"
"GO:1990683"	NA	0	NA	"DNA DOUBLE-STRAND BREAK ATTACHMENT TO NUCLEAR ENVELOPE"	3	"GOBP"
"GO:1990806"	NA	0	NA	"LIGAND-GATED ION CHANNEL SIGNALING PATHWAY"	14	"GOBP"
"GO:1990840"	NA	0	NA	"RESPONSE TO LECTIN"	21	"GOBP"
"GO:1990849"	NA	0	NA	"VACUOLAR LOCALIZATION"	45	"GOBP"
"GO:1990858"	NA	0	NA	"CELLULAR RESPONSE TO LECTIN"	21	"GOBP"
"GO:1990953"	NA	0	NA	"INTRAMANCHETTE TRANSPORT"	2	"GOBP"
"GO:2000155"	NA	0	NA	"POSITIVE REGULATION OF CILIUM-DEPENDENT CELL MOTILITY"	11	"GOBP"
"GO:2000220"	NA	0	NA	"REGULATION OF PSEUDOHYPHAL GROWTH"	2	"GOBP"
"GO:2000222"	NA	0	NA	"POSITIVE REGULATION OF PSEUDOHYPHAL GROWTH"	2	"GOBP"
"GO:2000235"	NA	0	NA	"REGULATION OF TRNA PROCESSING"	2	"GOBP"
"GO:2000277"	NA	0	NA	"POSITIVE REGULATION OF OXIDATIVE PHOSPHORYLATION UNCOUPLER ACTIVITY"	3	"GOBP"
"GO:2000485"	NA	0	NA	"REGULATION OF GLUTAMINE TRANSPORT"	2	"GOBP"
"GO:2000487"	NA	0	NA	"POSITIVE REGULATION OF GLUTAMINE TRANSPORT"	2	"GOBP"
"GO:2000493"	NA	0	NA	"NEGATIVE REGULATION OF INTERLEUKIN-18-MEDIATED SIGNALING PATHWAY"	2	"GOBP"
"GO:2000633"	NA	0	NA	"POSITIVE REGULATION OF PRE-MIRNA PROCESSING"	3	"GOBP"
"GO:2000636"	NA	0	NA	"POSITIVE REGULATION OF PRIMARY MIRNA PROCESSING"	3	"GOBP"
"GO:2000689"	NA	0	NA	"ACTOMYOSIN CONTRACTILE RING ASSEMBLY ACTIN FILAMENT ORGANIZATION"	4	"GOBP"
"GO:2000843"	NA	0	NA	"REGULATION OF TESTOSTERONE SECRETION"	2	"GOBP"
"GO:2000845"	NA	0	NA	"POSITIVE REGULATION OF TESTOSTERONE SECRETION"	2	"GOBP"
"GO:2000891"	NA	0	NA	"CELLOBIOSE METABOLIC PROCESS"	2	"GOBP"
"GO:2000892"	NA	0	NA	"CELLOBIOSE CATABOLIC PROCESS"	2	"GOBP"
"GO:2000972"	NA	0	NA	"POSITIVE REGULATION OF DETECTION OF GLUCOSE"	3	"GOBP"
"GO:2001144"	NA	0	NA	"REGULATION OF PHOSPHATIDYLINOSITOL-3,4,5-TRISPHOSPHATE 5-PHOSPHATASE ACTIVITY"	2	"GOBP"
"GO:2001145"	NA	0	NA	"NEGATIVE REGULATION OF PHOSPHATIDYLINOSITOL-3,4,5-TRISPHOSPHATE 5-PHOSPHATASE ACTIVITY"	2	"GOBP"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY"	NA	0	NA	"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY"	42	"MSIGDBHALLMARK"
"ILEUDEG-PWY"	NA	0	NA	"L-ISOLEUCINE DEGRADATION"	13	"BIOCYC"
"LEU-DEG2-PWY"	NA	0	NA	"L-LEUCINE DEGRADATION"	13	"BIOCYC"
"METHIONINE-DEG1-PWY"	NA	0	NA	"L-METHIONINE DEGRADATION"	5	"BIOCYC"
"NADPHOS-DEPHOS-PWY-1"	NA	0	NA	"NAD PHOSPHORYLATION AND TRANSHYDROGENATION"	3	"BIOCYC"
"PROUT-PWY"	NA	0	NA	"L-PROLINE DEGRADATION"	2	"BIOCYC"
"PW000003"	NA	0	NA	"GLUTAMATE METABOLISM"	23	"PATHWHIZ"
"PW000006"	NA	0	NA	"ALPHA LINOLENIC ACID AND LINOLEIC ACID METABOLISM"	6	"PATHWHIZ"
"PW000007"	NA	0	NA	"SELENOAMINO ACID METABOLISM"	13	"PATHWHIZ"
"PW000008"	NA	0	NA	"AMINO SUGAR METABOLISM"	18	"PATHWHIZ"
"PW000009"	NA	0	NA	"AMMONIA RECYCLING"	13	"PATHWHIZ"
"PW000014"	NA	0	NA	"BUTYRATE METABOLISM"	8	"PATHWHIZ"
"PW000018"	NA	0	NA	"CYSTEINE METABOLISM"	10	"PATHWHIZ"
"PW000019"	NA	0	NA	"D-ARGININE AND D-ORNITHINE METABOLISM"	2	"PATHWHIZ"
"PW000020"	NA	0	NA	"DEGRADATION OF SUPEROXIDES"	6	"PATHWHIZ"
"PW000021"	NA	0	NA	"ETHANOL DEGRADATION"	8	"PATHWHIZ"
"PW000023"	NA	0	NA	"FATTY ACID METABOLISM"	15	"PATHWHIZ"
"PW000028"	NA	0	NA	"KETONE BODY METABOLISM"	5	"PATHWHIZ"
"PW000029"	NA	0	NA	"LYSINE DEGRADATION"	14	"PATHWHIZ"
"PW000030"	NA	0	NA	"MALATE-ASPARTATE SHUTTLE"	5	"PATHWHIZ"
"PW000031"	NA	0	NA	"NUCLEOTIDE SUGARS METABOLISM"	9	"PATHWHIZ"
"PW000037"	NA	0	NA	"SPERMIDINE AND SPERMINE BIOSYNTHESIS"	7	"PATHWHIZ"
"PW000040"	NA	0	NA	"SULFATE SULFITE METABOLISM"	7	"PATHWHIZ"
"PW000041"	NA	0	NA	"PHYTANIC ACID PEROXISOMAL OXIDATION"	7	"PATHWHIZ"
"PW000042"	NA	0	NA	"PHENYLALANINE AND TYROSINE METABOLISM"	12	"PATHWHIZ"
"PW000050"	NA	0	NA	"STEROID BIOSYNTHESIS"	22	"PATHWHIZ"
"PW000051"	NA	0	NA	"VALINE, LEUCINE, AND ISOLEUCINE DEGRADATION"	29	"PATHWHIZ"
"PW000052"	NA	0	NA	"PURINE METABOLISM"	38	"PATHWHIZ"
"PW000053"	NA	0	NA	"VITAMIN B6 METABOLISM"	6	"PATHWHIZ"
"PW000054"	NA	0	NA	"PYRUVATE METABOLISM"	22	"PATHWHIZ"
"PW000061"	NA	0	NA	"2-METHYL-3-HYDROXYBUTYRYL-COA DEHYDROGENASE DEFICIENCY"	29	"PATHWHIZ"
"PW000062"	NA	0	NA	"PROPIONIC ACIDEMIA"	29	"PATHWHIZ"
"PW000063"	NA	0	NA	"3-HYDROXY-3-METHYLGLUTARYL-COA LYASE DEFICIENCY"	29	"PATHWHIZ"
"PW000064"	NA	0	NA	"MAPLE SYRUP URINE DISEASE"	29	"PATHWHIZ"
"PW000072"	NA	0	NA	"HYPERINSULINISM-HYPERAMMONEMIA SYNDROME"	23	"PATHWHIZ"
"PW000073"	NA	0	NA	"GLUTATHIONE SYNTHETASE DEFICIENCY"	12	"PATHWHIZ"
"PW000074"	NA	0	NA	"5-OXOPROLINURIA"	12	"PATHWHIZ"
"PW000075"	NA	0	NA	"ADENOSINE DEAMINASE DEFICIENCY"	38	"PATHWHIZ"
"PW000082"	NA	0	NA	"AICA-RIBOSIDURIA"	38	"PATHWHIZ"
"PW000083"	NA	0	NA	"PROLIDASE DEFICIENCY (PD)"	21	"PATHWHIZ"
"PW000084"	NA	0	NA	"ARGININE: GLYCINE AMIDINOTRANSFERASE DEFICIENCY (AGAT DEFICIENCY)"	21	"PATHWHIZ"
"PW000087"	NA	0	NA	"PROLINEMIA TYPE II"	21	"PATHWHIZ"
"PW000090"	NA	0	NA	"AROMATIC L-AMINOACID DECARBOXYLASE DEFICIENCY"	4	"PATHWHIZ"
"PW000091"	NA	0	NA	"ISOVALERIC ACIDURIA"	29	"PATHWHIZ"
"PW000094"	NA	0	NA	"HYPOACETYLASPARTIA"	15	"PATHWHIZ"
"PW000095"	NA	0	NA	"SMITH-LEMLI-OPITZ SYNDROME (SLOS)"	22	"PATHWHIZ"
"PW000096"	NA	0	NA	"CHILD SYNDROME"	22	"PATHWHIZ"
"PW000097"	NA	0	NA	"DESMOSTEROLOSIS"	22	"PATHWHIZ"
"PW000099"	NA	0	NA	"LYSOSOMAL ACID LIPASE DEFICIENCY (WOLMAN DISEASE)"	22	"PATHWHIZ"
"PW000102"	NA	0	NA	"S-ADENOSYLHOMOCYSTEINE (SAH) HYDROLASE DEFICIENCY"	17	"PATHWHIZ"
"PW000106"	NA	0	NA	"ETHYLMALONIC ENCEPHALOPATHY"	15	"PATHWHIZ"
