"genesets_old.geneset.ID"	"genesets_old.geneset.NAMEonly"	"genesets_old.geneset.size"	"genesets_old.geneset.SOURCE"	"genesets_new.geneset.NAMEonly"	"genesets_new.geneset.size"	"genesets_new.geneset.SOURCE"
"GO:0090420"	"NAPHTHALENE-CONTAINING COMPOUND METABOLIC PROCESS"	2	"GOBP"	NA	0	NA
"GO:0090579"	"DSDNA LOOP FORMATION"	6	"GOBP"	NA	0	NA
"GO:0090618"	"DNA CLAMP UNLOADING"	3	"GOBP"	NA	0	NA
"GO:0090647"	"MODULATION OF AGE-RELATED BEHAVIORAL DECLINE"	10	"GOBP"	NA	0	NA
"GO:0097010"	"EUKARYOTIC TRANSLATION INITIATION FACTOR 4F COMPLEX ASSEMBLY"	3	"GOBP"	NA	0	NA
"GO:0097273"	"CREATININE HOMEOSTASIS"	2	"GOBP"	NA	0	NA
"GO:0097274"	"UREA HOMEOSTASIS"	2	"GOBP"	NA	0	NA
"GO:0097275"	"CELLULAR AMMONIA HOMEOSTASIS"	2	"GOBP"	NA	0	NA
"GO:0097276"	"CELLULAR CREATININE HOMEOSTASIS"	2	"GOBP"	NA	0	NA
"GO:0097277"	"CELLULAR UREA HOMEOSTASIS"	2	"GOBP"	NA	0	NA
"GO:0097286"	"IRON ION IMPORT"	4	"GOBP"	NA	0	NA
"GO:0097327"	"RESPONSE TO ANTINEOPLASTIC AGENT"	39	"GOBP"	NA	0	NA
"GO:0097329"	"RESPONSE TO ANTIMETABOLITE"	13	"GOBP"	NA	0	NA
"GO:0097366"	"RESPONSE TO BRONCHODILATOR"	16	"GOBP"	NA	0	NA
"GO:0097480"	"ESTABLISHMENT OF SYNAPTIC VESICLE LOCALIZATION"	75	"GOBP"	NA	0	NA
"GO:0097549"	"CHROMATIN ORGANIZATION INVOLVED IN NEGATIVE REGULATION OF TRANSCRIPTION"	2	"GOBP"	NA	0	NA
"GO:0097692"	"HISTONE H3-K4 MONOMETHYLATION"	8	"GOBP"	NA	0	NA
"GO:0097755"	"POSITIVE REGULATION OF BLOOD VESSEL DIAMETER"	21	"GOBP"	NA	0	NA
"GO:0097756"	"NEGATIVE REGULATION OF BLOOD VESSEL DIAMETER"	15	"GOBP"	NA	0	NA
"GO:0098501"	"POLYNUCLEOTIDE DEPHOSPHORYLATION"	4	"GOBP"	NA	0	NA
"GO:0098502"	"DNA DEPHOSPHORYLATION"	3	"GOBP"	NA	0	NA
"GO:0098507"	"POLYNUCLEOTIDE 5' DEPHOSPHORYLATION"	2	"GOBP"	NA	0	NA
"GO:0098756"	"RESPONSE TO INTERLEUKIN-21"	9	"GOBP"	NA	0	NA
"GO:0098757"	"CELLULAR RESPONSE TO INTERLEUKIN-21"	9	"GOBP"	NA	0	NA
"GO:0098760"	"RESPONSE TO INTERLEUKIN-7"	31	"GOBP"	NA	0	NA
"GO:0098761"	"CELLULAR RESPONSE TO INTERLEUKIN-7"	31	"GOBP"	NA	0	NA
"GO:0098822"	"PEPTIDYL-CYSTEINE MODIFICATION TO L-CYSTEINE PERSULFIDE"	2	"GOBP"	NA	0	NA
"GO:0098881"	"EXOCYTIC INSERTION OF NEUROTRANSMITTER RECEPTOR TO PLASMA MEMBRANE"	3	"GOBP"	NA	0	NA
"GO:0098989"	"NMDA SELECTIVE GLUTAMATE RECEPTOR SIGNALING PATHWAY"	2	"GOBP"	NA	0	NA
"GO:0099180"	"ZINC ION IMPORT INTO SYNAPTIC VESICLE"	2	"GOBP"	NA	0	NA
"GO:0099554"	"TRANS-SYNAPTIC SIGNALING BY SOLUBLE GAS, MODULATING SYNAPTIC TRANSMISSION"	2	"GOBP"	NA	0	NA
"GO:0099555"	"TRANS-SYNAPTIC SIGNALING BY NITRIC OXIDE, MODULATING SYNAPTIC TRANSMISSION"	2	"GOBP"	NA	0	NA
"GO:0099632"	"PROTEIN TRANSPORT WITHIN PLASMA MEMBRANE"	18	"GOBP"	NA	0	NA
"GO:0100002"	"NEGATIVE REGULATION OF PROTEIN KINASE ACTIVITY BY PROTEIN PHOSPHORYLATION"	2	"GOBP"	NA	0	NA
"GO:0100026"	"POSITIVE REGULATION OF DNA REPAIR BY TRANSCRIPTION FROM RNA POLYMERASE II PROMOTER"	3	"GOBP"	NA	0	NA
"GO:0110028"	"POSITIVE REGULATION OF MITOTIC SPINDLE ORGANIZATION"	2	"GOBP"	NA	0	NA
"GO:0110111"	"NEGATIVE REGULATION OF ANIMAL ORGAN MORPHOGENESIS"	20	"GOBP"	NA	0	NA
"GO:0140289"	"GO ID NOT FOUND IN OBO FILE ONTOLOGY DEFINITIONS"	13	"GOBP"	NA	0	NA
"GO:0150052"	"REGULATION OF POSTSYNAPSE ASSEMBLY"	2	"GOBP"	NA	0	NA
"GO:0150066"	"NEGATIVE REGULATION OF DEACETYLASE ACTIVITY"	3	"GOBP"	NA	0	NA
"GO:0150110"	"GO ID NOT FOUND IN OBO FILE ONTOLOGY DEFINITIONS"	2	"GOBP"	NA	0	NA
"GO:1900035"	"NEGATIVE REGULATION OF CELLULAR RESPONSE TO HEAT"	2	"GOBP"	NA	0	NA
"GO:1900039"	"POSITIVE REGULATION OF CELLULAR RESPONSE TO HYPOXIA"	2	"GOBP"	NA	0	NA
"GO:1900062"	"REGULATION OF REPLICATIVE CELL AGING"	2	"GOBP"	NA	0	NA
"GO:1900094"	"REGULATION OF TRANSCRIPTION FROM RNA POLYMERASE II PROMOTER INVOLVED IN DETERMINATION OF LEFT/RIGHT SYMMETRY"	3	"GOBP"	NA	0	NA
"GO:1900109"	"REGULATION OF HISTONE H3-K9 DIMETHYLATION"	4	"GOBP"	NA	0	NA
"GO:1900110"	"NEGATIVE REGULATION OF HISTONE H3-K9 DIMETHYLATION"	3	"GOBP"	NA	0	NA
"GO:1900111"	"POSITIVE REGULATION OF HISTONE H3-K9 DIMETHYLATION"	2	"GOBP"	NA	0	NA
"GO:1900112"	"REGULATION OF HISTONE H3-K9 TRIMETHYLATION"	6	"GOBP"	NA	0	NA
"GO:1900113"	"NEGATIVE REGULATION OF HISTONE H3-K9 TRIMETHYLATION"	3	"GOBP"	NA	0	NA
"GO:1900114"	"POSITIVE REGULATION OF HISTONE H3-K9 TRIMETHYLATION"	2	"GOBP"	NA	0	NA
"GO:1900210"	"POSITIVE REGULATION OF CARDIOLIPIN METABOLIC PROCESS"	2	"GOBP"	NA	0	NA
"GO:1900241"	"POSITIVE REGULATION OF PHENOTYPIC SWITCHING"	3	"GOBP"	NA	0	NA
"GO:1900390"	"REGULATION OF IRON ION IMPORT"	4	"GOBP"	NA	0	NA
"GO:1900408"	"NEGATIVE REGULATION OF CELLULAR RESPONSE TO OXIDATIVE STRESS"	40	"GOBP"	NA	0	NA
"GO:1900409"	"POSITIVE REGULATION OF CELLULAR RESPONSE TO OXIDATIVE STRESS"	14	"GOBP"	NA	0	NA
"GO:1901069"	"GUANOSINE-CONTAINING COMPOUND CATABOLIC PROCESS"	4	"GOBP"	NA	0	NA
"GO:1901070"	"GUANOSINE-CONTAINING COMPOUND BIOSYNTHETIC PROCESS"	5	"GOBP"	NA	0	NA
"GO:1901213"	"REGULATION OF TRANSCRIPTION FROM RNA POLYMERASE II PROMOTER INVOLVED IN HEART DEVELOPMENT"	13	"GOBP"	NA	0	NA
"GO:1901219"	"REGULATION OF CARDIAC CHAMBER MORPHOGENESIS"	2	"GOBP"	NA	0	NA
"GO:1901220"	"NEGATIVE REGULATION OF CARDIAC CHAMBER MORPHOGENESIS"	2	"GOBP"	NA	0	NA
"GO:1901228"	"POSITIVE REGULATION OF TRANSCRIPTION FROM RNA POLYMERASE II PROMOTER INVOLVED IN HEART DEVELOPMENT"	6	"GOBP"	NA	0	NA
"GO:1901308"	"REGULATION OF STEROL REGULATORY ELEMENT BINDING PROTEIN CLEAVAGE"	2	"GOBP"	NA	0	NA
"GO:1901310"	"POSITIVE REGULATION OF STEROL REGULATORY ELEMENT BINDING PROTEIN CLEAVAGE"	2	"GOBP"	NA	0	NA
"GO:1901407"	"REGULATION OF PHOSPHORYLATION OF RNA POLYMERASE II C-TERMINAL DOMAIN"	4	"GOBP"	NA	0	NA
"GO:1901409"	"POSITIVE REGULATION OF PHOSPHORYLATION OF RNA POLYMERASE II C-TERMINAL DOMAIN"	2	"GOBP"	NA	0	NA
"GO:1901421"	"POSITIVE REGULATION OF RESPONSE TO ALCOHOL"	2	"GOBP"	NA	0	NA
"GO:1901538"	"CHANGES TO DNA METHYLATION INVOLVED IN EMBRYO DEVELOPMENT"	6	"GOBP"	NA	0	NA
"GO:1901561"	"RESPONSE TO BENOMYL"	2	"GOBP"	NA	0	NA
"GO:1901571"	"FATTY ACID DERIVATIVE TRANSPORT"	17	"GOBP"	NA	0	NA
"GO:1901581"	"NEGATIVE REGULATION OF TELOMERIC RNA TRANSCRIPTION FROM RNA POL II PROMOTER"	2	"GOBP"	NA	0	NA
"GO:1901627"	"NEGATIVE REGULATION OF POSTSYNAPTIC MEMBRANE ORGANIZATION"	2	"GOBP"	NA	0	NA
"GO:1901639"	"XDP CATABOLIC PROCESS"	2	"GOBP"	NA	0	NA
"GO:1901674"	"REGULATION OF HISTONE H3-K27 ACETYLATION"	3	"GOBP"	NA	0	NA
"GO:1901675"	"NEGATIVE REGULATION OF HISTONE H3-K27 ACETYLATION"	2	"GOBP"	NA	0	NA
"GO:1901676"	"POSITIVE REGULATION OF HISTONE H3-K27 ACETYLATION"	2	"GOBP"	NA	0	NA
"GO:1901726"	"NEGATIVE REGULATION OF HISTONE DEACETYLASE ACTIVITY"	3	"GOBP"	NA	0	NA
"GO:1902023"	"L-ARGININE TRANSPORT"	7	"GOBP"	NA	0	NA
"GO:1902064"	"REGULATION OF TRANSCRIPTION FROM RNA POLYMERASE II PROMOTER INVOLVED IN SPERMATOGENESIS"	2	"GOBP"	NA	0	NA
"GO:1902186"	"REGULATION OF VIRAL RELEASE FROM HOST CELL"	30	"GOBP"	NA	0	NA
"GO:1902187"	"NEGATIVE REGULATION OF VIRAL RELEASE FROM HOST CELL"	14	"GOBP"	NA	0	NA
"GO:1902188"	"POSITIVE REGULATION OF VIRAL RELEASE FROM HOST CELL"	15	"GOBP"	NA	0	NA
"GO:1902299"	"PRE-REPLICATIVE COMPLEX ASSEMBLY INVOLVED IN CELL CYCLE DNA REPLICATION"	9	"GOBP"	NA	0	NA
"GO:1902302"	"REGULATION OF POTASSIUM ION EXPORT"	8	"GOBP"	NA	0	NA
"GO:1902303"	"NEGATIVE REGULATION OF POTASSIUM ION EXPORT"	4	"GOBP"	NA	0	NA
"GO:1902304"	"POSITIVE REGULATION OF POTASSIUM ION EXPORT"	4	"GOBP"	NA	0	NA
"GO:1902400"	"INTRACELLULAR SIGNAL TRANSDUCTION INVOLVED IN G1 DNA DAMAGE CHECKPOINT"	58	"GOBP"	NA	0	NA
"GO:1902402"	"SIGNAL TRANSDUCTION INVOLVED IN MITOTIC DNA DAMAGE CHECKPOINT"	58	"GOBP"	NA	0	NA
"GO:1902403"	"SIGNAL TRANSDUCTION INVOLVED IN MITOTIC DNA INTEGRITY CHECKPOINT"	58	"GOBP"	NA	0	NA
"GO:1902440"	"PROTEIN LOCALIZATION TO MITOTIC SPINDLE POLE BODY"	2	"GOBP"	NA	0	NA
"GO:1902466"	"POSITIVE REGULATION OF HISTONE H3-K27 TRIMETHYLATION"	2	"GOBP"	NA	0	NA
"GO:1902504"	"REGULATION OF SIGNAL TRANSDUCTION INVOLVED IN MITOTIC G2 DNA DAMAGE CHECKPOINT"	2	"GOBP"	NA	0	NA
"GO:1902579"	"MULTI-ORGANISM LOCALIZATION"	69	"GOBP"	NA	0	NA
"GO:1902581"	"MULTI-ORGANISM CELLULAR LOCALIZATION"	5	"GOBP"	NA	0	NA
"GO:1902583"	"MULTI-ORGANISM INTRACELLULAR TRANSPORT"	5	"GOBP"	NA	0	NA
"GO:1902586"	"MULTI-ORGANISM INTERCELLULAR TRANSPORT"	2	"GOBP"	NA	0	NA
"GO:1902594"	"MULTI-ORGANISM NUCLEAR IMPORT"	3	"GOBP"	NA	0	NA
"GO:1902690"	"POSITIVE REGULATION OF NAD METABOLIC PROCESS"	2	"GOBP"	NA	0	NA
"GO:1902804"	"NEGATIVE REGULATION OF SYNAPTIC VESICLE TRANSPORT"	4	"GOBP"	NA	0	NA
"GO:1902841"	"REGULATION OF NETRIN-ACTIVATED SIGNALING PATHWAY"	5	"GOBP"	NA	0	NA
"GO:1902842"	"NEGATIVE REGULATION OF NETRIN-ACTIVATED SIGNALING PATHWAY"	5	"GOBP"	NA	0	NA
"GO:1902866"	"REGULATION OF RETINA DEVELOPMENT IN CAMERA-TYPE EYE"	8	"GOBP"	NA	0	NA
"GO:1902867"	"NEGATIVE REGULATION OF RETINA DEVELOPMENT IN CAMERA-TYPE EYE"	2	"GOBP"	NA	0	NA
"GO:1902868"	"POSITIVE REGULATION OF RETINA DEVELOPMENT IN CAMERA-TYPE EYE"	3	"GOBP"	NA	0	NA
"GO:1903011"	"NEGATIVE REGULATION OF BONE DEVELOPMENT"	8	"GOBP"	NA	0	NA
"GO:1903123"	"REGULATION OF THIOREDOXIN PEROXIDASE ACTIVITY"	2	"GOBP"	NA	0	NA
"GO:1903124"	"NEGATIVE REGULATION OF THIOREDOXIN PEROXIDASE ACTIVITY"	2	"GOBP"	NA	0	NA
"GO:1903362"	"REGULATION OF CELLULAR PROTEIN CATABOLIC PROCESS"	220	"GOBP"	NA	0	NA
"GO:1903363"	"NEGATIVE REGULATION OF CELLULAR PROTEIN CATABOLIC PROCESS"	76	"GOBP"	NA	0	NA
"GO:1903364"	"POSITIVE REGULATION OF CELLULAR PROTEIN CATABOLIC PROCESS"	124	"GOBP"	NA	0	NA
"GO:1903400"	"L-ARGININE TRANSMEMBRANE TRANSPORT"	7	"GOBP"	NA	0	NA
"GO:1903414"	"IRON CATION EXPORT"	2	"GOBP"	NA	0	NA
"GO:1903584"	"REGULATION OF HISTONE DEUBIQUITINATION"	2	"GOBP"	NA	0	NA
"GO:1903586"	"POSITIVE REGULATION OF HISTONE DEUBIQUITINATION"	2	"GOBP"	NA	0	NA
"GO:1903646"	"POSITIVE REGULATION OF CHAPERONE-MEDIATED PROTEIN FOLDING"	3	"GOBP"	NA	0	NA
"GO:1903704"	"NEGATIVE REGULATION OF PRODUCTION OF SIRNA INVOLVED IN RNA INTERFERENCE"	2	"GOBP"	NA	0	NA
"GO:1903796"	"NEGATIVE REGULATION OF INORGANIC ANION TRANSMEMBRANE TRANSPORT"	2	"GOBP"	NA	0	NA
"GO:1903827"	"REGULATION OF CELLULAR PROTEIN LOCALIZATION"	442	"GOBP"	NA	0	NA
"GO:1903831"	"SIGNAL TRANSDUCTION INVOLVED IN CELLULAR RESPONSE TO AMMONIUM ION"	26	"GOBP"	NA	0	NA
"GO:1903837"	"REGULATION OF MRNA 3'-UTR BINDING"	2	"GOBP"	NA	0	NA
"GO:1903839"	"POSITIVE REGULATION OF MRNA 3'-UTR BINDING"	2	"GOBP"	NA	0	NA
"GO:1903874"	"FERROUS IRON TRANSMEMBRANE TRANSPORT"	2	"GOBP"	NA	0	NA
"GO:1903947"	"POSITIVE REGULATION OF VENTRICULAR CARDIAC MUSCLE CELL ACTION POTENTIAL"	3	"GOBP"	NA	0	NA
"GO:1903966"	"MONOUNSATURATED FATTY ACID BIOSYNTHETIC PROCESS"	3	"GOBP"	NA	0	NA
"GO:1903970"	"NEGATIVE REGULATION OF RESPONSE TO MACROPHAGE COLONY-STIMULATING FACTOR"	3	"GOBP"	NA	0	NA
"GO:1903973"	"NEGATIVE REGULATION OF CELLULAR RESPONSE TO MACROPHAGE COLONY-STIMULATING FACTOR STIMULUS"	3	"GOBP"	NA	0	NA
"GO:1904124"	"MICROGLIAL CELL MIGRATION"	3	"GOBP"	NA	0	NA
"GO:1904183"	"NEGATIVE REGULATION OF PYRUVATE DEHYDROGENASE ACTIVITY"	6	"GOBP"	NA	0	NA
"GO:1904254"	"REGULATION OF IRON CHANNEL ACTIVITY"	2	"GOBP"	NA	0	NA
"GO:1904256"	"POSITIVE REGULATION OF IRON CHANNEL ACTIVITY"	2	"GOBP"	NA	0	NA
"GO:1904397"	"NEGATIVE REGULATION OF NEUROMUSCULAR JUNCTION DEVELOPMENT"	2	"GOBP"	NA	0	NA
"GO:1904467"	"REGULATION OF TUMOR NECROSIS FACTOR SECRETION"	29	"GOBP"	NA	0	NA
"GO:1904468"	"NEGATIVE REGULATION OF TUMOR NECROSIS FACTOR SECRETION"	7	"GOBP"	NA	0	NA
"GO:1904469"	"POSITIVE REGULATION OF TUMOR NECROSIS FACTOR SECRETION"	23	"GOBP"	NA	0	NA
"GO:1904475"	"REGULATION OF RAS GTPASE BINDING"	5	"GOBP"	NA	0	NA
"GO:1904476"	"NEGATIVE REGULATION OF RAS GTPASE BINDING"	2	"GOBP"	NA	0	NA
"GO:1904477"	"POSITIVE REGULATION OF RAS GTPASE BINDING"	2	"GOBP"	NA	0	NA
"GO:1904590"	"NEGATIVE REGULATION OF PROTEIN IMPORT"	8	"GOBP"	NA	0	NA
"GO:1904766"	"NEGATIVE REGULATION OF MACROAUTOPHAGY BY TORC1 SIGNALING"	2	"GOBP"	NA	0	NA
"GO:1904833"	"POSITIVE REGULATION OF REMOVAL OF SUPEROXIDE RADICALS"	4	"GOBP"	NA	0	NA
"GO:1904885"	"BETA-CATENIN DESTRUCTION COMPLEX ASSEMBLY"	6	"GOBP"	NA	0	NA
"GO:1905224"	"CLATHRIN-COATED PIT ASSEMBLY"	3	"GOBP"	NA	0	NA
"GO:1905255"	"REGULATION OF RNA BINDING TRANSCRIPTION FACTOR ACTIVITY"	2	"GOBP"	NA	0	NA
"GO:1905277"	"NEGATIVE REGULATION OF EPITHELIAL TUBE FORMATION"	2	"GOBP"	NA	0	NA
"GO:1905294"	"POSITIVE REGULATION OF NEURAL CREST CELL DIFFERENTIATION"	2	"GOBP"	NA	0	NA
"GO:1905309"	"POSITIVE REGULATION OF COHESIN LOADING"	2	"GOBP"	NA	0	NA
"GO:1905341"	"NEGATIVE REGULATION OF PROTEIN LOCALIZATION TO KINETOCHORE"	2	"GOBP"	NA	0	NA
"GO:1905405"	"REGULATION OF MITOTIC COHESIN LOADING"	2	"GOBP"	NA	0	NA
"GO:1905406"	"POSITIVE REGULATION OF MITOTIC COHESIN LOADING"	2	"GOBP"	NA	0	NA
"GO:1905435"	"REGULATION OF HISTONE H3-K4 TRIMETHYLATION"	3	"GOBP"	NA	0	NA
"GO:1905437"	"POSITIVE REGULATION OF HISTONE H3-K4 TRIMETHYLATION"	3	"GOBP"	NA	0	NA
"GO:1905547"	"REGULATION OF TELOMERIC HETEROCHROMATIN ASSEMBLY"	2	"GOBP"	NA	0	NA
"GO:1905549"	"POSITIVE REGULATION OF TELOMERIC HETEROCHROMATIN ASSEMBLY"	2	"GOBP"	NA	0	NA
"GO:1905616"	"REGULATION OF MIRNA MEDIATED INHIBITION OF TRANSLATION"	8	"GOBP"	NA	0	NA
"GO:1905618"	"POSITIVE REGULATION OF MIRNA MEDIATED INHIBITION OF TRANSLATION"	8	"GOBP"	NA	0	NA
"GO:1905802"	"REGULATION OF CELLULAR RESPONSE TO MANGANESE ION"	2	"GOBP"	NA	0	NA
"GO:1905863"	"INVADOPODIUM ORGANIZATION"	2	"GOBP"	NA	0	NA
"GO:1905880"	"NEGATIVE REGULATION OF OOGENESIS"	4	"GOBP"	NA	0	NA
"GO:1905881"	"POSITIVE REGULATION OF OOGENESIS"	4	"GOBP"	NA	0	NA
"GO:1905891"	"REGULATION OF CELLULAR RESPONSE TO THAPSIGARGIN"	2	"GOBP"	NA	0	NA
"GO:1905892"	"NEGATIVE REGULATION OF CELLULAR RESPONSE TO THAPSIGARGIN"	2	"GOBP"	NA	0	NA
"GO:1905894"	"REGULATION OF CELLULAR RESPONSE TO TUNICAMYCIN"	2	"GOBP"	NA	0	NA
"GO:1905895"	"NEGATIVE REGULATION OF CELLULAR RESPONSE TO TUNICAMYCIN"	2	"GOBP"	NA	0	NA
"GO:1905900"	"NEGATIVE REGULATION OF SMOOTH MUSCLE TISSUE DEVELOPMENT"	2	"GOBP"	NA	0	NA
"GO:1905901"	"POSITIVE REGULATION OF SMOOTH MUSCLE TISSUE DEVELOPMENT"	2	"GOBP"	NA	0	NA
"GO:1905902"	"REGULATION OF MESODERM FORMATION"	5	"GOBP"	NA	0	NA
"GO:1905903"	"NEGATIVE REGULATION OF MESODERM FORMATION"	3	"GOBP"	NA	0	NA
"GO:1905904"	"POSITIVE REGULATION OF MESODERM FORMATION"	3	"GOBP"	NA	0	NA
"GO:1905927"	"REGULATION OF INVADOPODIUM DISASSEMBLY"	2	"GOBP"	NA	0	NA
"GO:1905929"	"POSITIVE REGULATION OF INVADOPODIUM DISASSEMBLY"	2	"GOBP"	NA	0	NA
"GO:1905959"	"POSITIVE REGULATION OF CELLULAR RESPONSE TO ALCOHOL"	2	"GOBP"	NA	0	NA
"GO:1990126"	"RETROGRADE TRANSPORT, ENDOSOME TO PLASMA MEMBRANE"	25	"GOBP"	NA	0	NA
"GO:1990164"	"HISTONE H2A PHOSPHORYLATION"	4	"GOBP"	NA	0	NA
"GO:1990245"	"HISTONE H2A-T120 PHOSPHORYLATION"	2	"GOBP"	NA	0	NA
"GO:1990248"	"REGULATION OF TRANSCRIPTION FROM RNA POLYMERASE II PROMOTER IN RESPONSE TO DNA DAMAGE"	2	"GOBP"	NA	0	NA
"GO:1990511"	"PIRNA BIOSYNTHETIC PROCESS"	6	"GOBP"	NA	0	NA
"GO:1990613"	"MITOCHONDRIAL MEMBRANE FUSION"	3	"GOBP"	NA	0	NA
"GO:1990668"	"VESICLE FUSION WITH ENDOPLASMIC RETICULUM-GOLGI INTERMEDIATE COMPARTMENT (ERGIC) MEMBRANE"	7	"GOBP"	NA	0	NA
"GO:1990729"	"PRIMARY MIRNA MODIFICATION"	2	"GOBP"	NA	0	NA
"GO:1990744"	"PRIMARY MIRNA METHYLATION"	2	"GOBP"	NA	0	NA
"GO:1990774"	"TUMOR NECROSIS FACTOR SECRETION"	4	"GOBP"	NA	0	NA
"GO:2000112"	"REGULATION OF CELLULAR MACROMOLECULE BIOSYNTHETIC PROCESS"	3462	"GOBP"	NA	0	NA
"GO:2000113"	"NEGATIVE REGULATION OF CELLULAR MACROMOLECULE BIOSYNTHETIC PROCESS"	1245	"GOBP"	NA	0	NA
"GO:2000196"	"POSITIVE REGULATION OF FEMALE GONAD DEVELOPMENT"	2	"GOBP"	NA	0	NA
"GO:2000250"	"NEGATIVE REGULATION OF ACTIN CYTOSKELETON REORGANIZATION"	2	"GOBP"	NA	0	NA
"GO:2000257"	"REGULATION OF PROTEIN ACTIVATION CASCADE"	65	"GOBP"	NA	0	NA
"GO:2000258"	"NEGATIVE REGULATION OF PROTEIN ACTIVATION CASCADE"	10	"GOBP"	NA	0	NA
"GO:2000259"	"POSITIVE REGULATION OF PROTEIN ACTIVATION CASCADE"	3	"GOBP"	NA	0	NA
"GO:2000325"	"REGULATION OF NUCLEAR RECEPTOR TRANSCRIPTION COACTIVATOR ACTIVITY"	5	"GOBP"	NA	0	NA
"GO:2000327"	"POSITIVE REGULATION OF NUCLEAR RECEPTOR TRANSCRIPTION COACTIVATOR ACTIVITY"	4	"GOBP"	NA	0	NA
"GO:2000383"	"REGULATION OF ECTODERM DEVELOPMENT"	2	"GOBP"	NA	0	NA
"GO:2000384"	"NEGATIVE REGULATION OF ECTODERM DEVELOPMENT"	2	"GOBP"	NA	0	NA
"GO:2000469"	"NEGATIVE REGULATION OF PEROXIDASE ACTIVITY"	2	"GOBP"	NA	0	NA
"GO:2000542"	"NEGATIVE REGULATION OF GASTRULATION"	6	"GOBP"	NA	0	NA
"GO:2000574"	"REGULATION OF MICROTUBULE MOTOR ACTIVITY"	10	"GOBP"	NA	0	NA
"GO:2000575"	"NEGATIVE REGULATION OF MICROTUBULE MOTOR ACTIVITY"	2	"GOBP"	NA	0	NA
"GO:2000576"	"POSITIVE REGULATION OF MICROTUBULE MOTOR ACTIVITY"	5	"GOBP"	NA	0	NA
"GO:2000580"	"REGULATION OF ATP-DEPENDENT MICROTUBULE MOTOR ACTIVITY, PLUS-END-DIRECTED"	4	"GOBP"	NA	0	NA
"GO:2000582"	"POSITIVE REGULATION OF ATP-DEPENDENT MICROTUBULE MOTOR ACTIVITY, PLUS-END-DIRECTED"	4	"GOBP"	NA	0	NA
"GO:2000616"	"NEGATIVE REGULATION OF HISTONE H3-K9 ACETYLATION"	2	"GOBP"	NA	0	NA
"GO:2000618"	"REGULATION OF HISTONE H4-K16 ACETYLATION"	6	"GOBP"	NA	0	NA
"GO:2000619"	"NEGATIVE REGULATION OF HISTONE H4-K16 ACETYLATION"	3	"GOBP"	NA	0	NA
"GO:2000685"	"POSITIVE REGULATION OF CELLULAR RESPONSE TO X-RAY"	2	"GOBP"	NA	0	NA
"GO:2000721"	"POSITIVE REGULATION OF TRANSCRIPTION FROM RNA POLYMERASE II PROMOTER INVOLVED IN SMOOTH MUSCLE CELL DIFFERENTIATION"	2	"GOBP"	NA	0	NA
"GO:2000751"	"HISTONE H3-T3 PHOSPHORYLATION INVOLVED IN CHROMOSOME PASSENGER COMPLEX LOCALIZATION TO KINETOCHORE"	2	"GOBP"	NA	0	NA
"GO:2000815"	"REGULATION OF MRNA STABILITY INVOLVED IN RESPONSE TO OXIDATIVE STRESS"	3	"GOBP"	NA	0	NA
"GO:2000823"	"REGULATION OF ANDROGEN RECEPTOR ACTIVITY"	4	"GOBP"	NA	0	NA
"GO:2000909"	"REGULATION OF STEROL IMPORT"	4	"GOBP"	NA	0	NA
"GO:2000910"	"NEGATIVE REGULATION OF STEROL IMPORT"	3	"GOBP"	NA	0	NA
"GO:2000971"	"NEGATIVE REGULATION OF DETECTION OF GLUCOSE"	2	"GOBP"	NA	0	NA
"GO:2001020"	"REGULATION OF RESPONSE TO DNA DAMAGE STIMULUS"	203	"GOBP"	NA	0	NA
"GO:2001021"	"NEGATIVE REGULATION OF RESPONSE TO DNA DAMAGE STIMULUS"	74	"GOBP"	NA	0	NA
"GO:2001022"	"POSITIVE REGULATION OF RESPONSE TO DNA DAMAGE STIMULUS"	100	"GOBP"	NA	0	NA
"GO:2001024"	"NEGATIVE REGULATION OF RESPONSE TO DRUG"	21	"GOBP"	NA	0	NA
"GO:2001025"	"POSITIVE REGULATION OF RESPONSE TO DRUG"	17	"GOBP"	NA	0	NA
"GO:2001038"	"REGULATION OF CELLULAR RESPONSE TO DRUG"	21	"GOBP"	NA	0	NA
"GO:2001039"	"NEGATIVE REGULATION OF CELLULAR RESPONSE TO DRUG"	16	"GOBP"	NA	0	NA
"GO:2001040"	"POSITIVE REGULATION OF CELLULAR RESPONSE TO DRUG"	4	"GOBP"	NA	0	NA
"GO:2001160"	"REGULATION OF HISTONE H3-K79 METHYLATION"	3	"GOBP"	NA	0	NA
"GO:2001162"	"POSITIVE REGULATION OF HISTONE H3-K79 METHYLATION"	3	"GOBP"	NA	0	NA
"GO:2001163"	"REGULATION OF PHOSPHORYLATION OF RNA POLYMERASE II C-TERMINAL DOMAIN SERINE 2 RESIDUES"	2	"GOBP"	NA	0	NA
"GO:2001165"	"POSITIVE REGULATION OF PHOSPHORYLATION OF RNA POLYMERASE II C-TERMINAL DOMAIN SERINE 2 RESIDUES"	2	"GOBP"	NA	0	NA
"GO:2001166"	"REGULATION OF HISTONE H2B UBIQUITINATION"	6	"GOBP"	NA	0	NA
"GO:2001168"	"POSITIVE REGULATION OF HISTONE H2B UBIQUITINATION"	5	"GOBP"	NA	0	NA
"GO:2001173"	"REGULATION OF HISTONE H2B CONSERVED C-TERMINAL LYSINE UBIQUITINATION"	2	"GOBP"	NA	0	NA
