NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REGULATION OF MACROPHAGE MIGRATION%GOBP%GO:1905521	REGULATION OF MACROPHAGE MIGRATION%GOBP%GO:1905521		28	-0.38527524	-0.9961159	0.4814815	0.6246328	1.0	896	tags=25%, list=6%, signal=27%	
PRE-MRNA CLEAVAGE REQUIRED FOR POLYADENYLATION%GOBP%GO:0098789	PRE-MRNA CLEAVAGE REQUIRED FOR POLYADENYLATION%GOBP%GO:0098789		12	-0.434434	-0.9960542	0.46153846	0.6244571	1.0	519	tags=8%, list=4%, signal=9%	
DETECTION OF STIMULUS%GOBP%GO:0051606	DETECTION OF STIMULUS%GOBP%GO:0051606		111	-0.2894577	-0.9958625	0.4375	0.6245684	1.0	1964	tags=23%, list=14%, signal=27%	
REGULATION OF CHROMATIN ORGANIZATION%GOBP%GO:1902275	REGULATION OF CHROMATIN ORGANIZATION%GOBP%GO:1902275		134	-0.27583545	-0.99458057	0.33333334	0.6272171	1.0	2748	tags=20%, list=19%, signal=25%	
REGULATION OF RECEPTOR BIOSYNTHETIC PROCESS%GOBP%GO:0010869	REGULATION OF RECEPTOR BIOSYNTHETIC PROCESS%GOBP%GO:0010869		18	-0.44333985	-0.9942058	0.4878049	0.627721	1.0	297	tags=11%, list=2%, signal=11%	
SKELETAL MUSCLE CONTRACTION%GOBP%GO:0003009	SKELETAL MUSCLE CONTRACTION%GOBP%GO:0003009		14	-0.49061394	-0.99414104	0.44444445	0.62755823	1.0	1752	tags=21%, list=12%, signal=24%	
ENTRY INTO OTHER ORGANISM INVOLVED IN SYMBIOTIC INTERACTION%GOBP%GO:0051828	ENTRY INTO OTHER ORGANISM INVOLVED IN SYMBIOTIC INTERACTION%GOBP%GO:0051828		36	-0.33234596	-0.99407965	0.4090909	0.6274088	1.0	1445	tags=17%, list=10%, signal=18%	
EXTRINSIC APOPTOTIC SIGNALING PATHWAY IN ABSENCE OF LIGAND%GOBP%GO:0097192	EXTRINSIC APOPTOTIC SIGNALING PATHWAY IN ABSENCE OF LIGAND%GOBP%GO:0097192		18	-0.417002	-0.9940396	0.5	0.62717116	1.0	3588	tags=33%, list=25%, signal=44%	
PURINE NUCLEOSIDE MONOPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009127	PURINE NUCLEOSIDE MONOPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009127		68	-0.29895264	-0.9933333	0.35714287	0.6283587	1.0	2887	tags=25%, list=20%, signal=31%	
NEURODEGENERATIVE DISEASES%REACTOME%R-HSA-8863678.1	NEURODEGENERATIVE DISEASES%REACTOME%R-HSA-8863678.1		20	-0.39687178	-0.9926877	0.41379312	0.629364	1.0	1253	tags=25%, list=9%, signal=27%	
NON-HOMOLOGOUS END JOINING%WIKIPATHWAYS_20200810%WP438%HOMO SAPIENS	NON-HOMOLOGOUS END JOINING%WIKIPATHWAYS_20200810%WP438%HOMO SAPIENS		10	-0.48770759	-0.9925343	0.55813956	0.6294035	1.0	974	tags=20%, list=7%, signal=21%	
TNF RECEPTOR SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%TNF RECEPTOR SIGNALING PATHWAY	TNF RECEPTOR SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%TNF RECEPTOR SIGNALING PATHWAY		45	-0.3509365	-0.9922489	0.3846154	0.6297427	1.0	2007	tags=31%, list=14%, signal=36%	
PID_TNF_PATHWAY%MSIGDB_C2%PID_TNF_PATHWAY	PID_TNF_PATHWAY%MSIGDB_C2%PID_TNF_PATHWAY		46	-0.34882098	-0.99201953	0.5	0.62991744	1.0	2007	tags=30%, list=14%, signal=35%	
CELLULAR MONOVALENT INORGANIC CATION HOMEOSTASIS%GOBP%GO:0030004	CELLULAR MONOVALENT INORGANIC CATION HOMEOSTASIS%GOBP%GO:0030004		76	-0.29355595	-0.99182266	0.36842105	0.62999094	1.0	3491	tags=29%, list=24%, signal=38%	
B CELL ACTIVATION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002312	B CELL ACTIVATION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002312		23	-0.40718547	-0.9915483	0.3783784	0.6303087	1.0	2508	tags=39%, list=17%, signal=47%	
NICOTINAMIDE NUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0046496	NICOTINAMIDE NUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0046496		86	-0.2952391	-0.9909305	0.53333336	0.63130605	1.0	1699	tags=16%, list=12%, signal=18%	
MTHFR DEFICIENCY%WIKIPATHWAYS_20200810%WP4288%HOMO SAPIENS	MTHFR DEFICIENCY%WIKIPATHWAYS_20200810%WP4288%HOMO SAPIENS		21	-0.38704127	-0.99075156	0.59375	0.6314737	1.0	3597	tags=33%, list=25%, signal=44%	
POSITIVE REGULATION OF HISTONE H3-K4 METHYLATION%GOBP%GO:0051571	POSITIVE REGULATION OF HISTONE H3-K4 METHYLATION%GOBP%GO:0051571		12	-0.43942764	-0.99038416	0.5116279	0.6320576	1.0	3446	tags=33%, list=24%, signal=44%	
RANKL/RANK (RECEPTOR ACTIVATOR OF NFKB (LIGAND)) SIGNALING PATHWAY%WIKIPATHWAYS_20200810%WP2018%HOMO SAPIENS	RANKL/RANK (RECEPTOR ACTIVATOR OF NFKB (LIGAND)) SIGNALING PATHWAY%WIKIPATHWAYS_20200810%WP2018%HOMO SAPIENS		53	-0.34006426	-0.99036604	0.47826087	0.6318387	1.0	1568	tags=25%, list=11%, signal=27%	
ACETYL-COA BIOSYNTHETIC PROCESS%GOBP%GO:0006085	ACETYL-COA BIOSYNTHETIC PROCESS%GOBP%GO:0006085		10	-0.47871706	-0.98990136	0.4893617	0.63260657	1.0	5117	tags=80%, list=35%, signal=124%	
MODULATION BY HOST OF VIRAL TRANSCRIPTION%GOBP%GO:0043921	MODULATION BY HOST OF VIRAL TRANSCRIPTION%GOBP%GO:0043921		27	-0.3769564	-0.98972774	0.55172414	0.6328391	1.0	1657	tags=15%, list=11%, signal=17%	
REGULATION OF ENDOPLASMIC RETICULUM UNFOLDED PROTEIN RESPONSE%GOBP%GO:1900101	REGULATION OF ENDOPLASMIC RETICULUM UNFOLDED PROTEIN RESPONSE%GOBP%GO:1900101		24	-0.37445635	-0.98909914	0.44117647	0.63416606	1.0	817	tags=17%, list=6%, signal=18%	
TOLL LIKE RECEPTOR 2 (TLR2) CASCADE%REACTOME%R-HSA-181438.1	TOLL LIKE RECEPTOR 2 (TLR2) CASCADE%REACTOME%R-HSA-181438.1		93	-0.29204768	-0.98868823	0.5	0.63487095	1.0	2130	tags=19%, list=15%, signal=23%	
ESTABLISHMENT OF SPINDLE LOCALIZATION%GOBP%GO:0051293	ESTABLISHMENT OF SPINDLE LOCALIZATION%GOBP%GO:0051293		31	-0.34689528	-0.9886504	0.3939394	0.63468546	1.0	2054	tags=26%, list=14%, signal=30%	
PURINE RIBONUCLEOSIDE MONOPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009168	PURINE RIBONUCLEOSIDE MONOPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009168		68	-0.29895264	-0.9882826	0.44444445	0.63529074	1.0	2887	tags=25%, list=20%, signal=31%	
CELLULAR RESPONSE TO ATP%GOBP%GO:0071318	CELLULAR RESPONSE TO ATP%GOBP%GO:0071318		11	-0.45886636	-0.9868098	0.51282054	0.63830674	1.0	2198	tags=27%, list=15%, signal=32%	
REGULATION OF B CELL APOPTOTIC PROCESS%GOBP%GO:0002902	REGULATION OF B CELL APOPTOTIC PROCESS%GOBP%GO:0002902		11	-0.493136	-0.98676586	0.5	0.6381208	1.0	485	tags=27%, list=3%, signal=28%	
NEGATIVE REGULATION OF G PROTEIN-COUPLED RECEPTOR SIGNALING PATHWAY%GOBP%GO:0045744	NEGATIVE REGULATION OF G PROTEIN-COUPLED RECEPTOR SIGNALING PATHWAY%GOBP%GO:0045744		27	-0.35731453	-0.98675144	0.40625	0.6378666	1.0	797	tags=11%, list=6%, signal=12%	
NEUROTRANSMITTER METABOLIC PROCESS%GOBP%GO:0042133	NEUROTRANSMITTER METABOLIC PROCESS%GOBP%GO:0042133		39	-0.32209522	-0.98540574	0.55172414	0.6404889	1.0	1048	tags=15%, list=7%, signal=17%	
CELLULAR CARBOHYDRATE CATABOLIC PROCESS%GOBP%GO:0044275	CELLULAR CARBOHYDRATE CATABOLIC PROCESS%GOBP%GO:0044275		20	-0.40853256	-0.984858	0.53333336	0.641525	1.0	2254	tags=25%, list=16%, signal=30%	
ETHER METABOLIC PROCESS%GOBP%GO:0018904	ETHER METABOLIC PROCESS%GOBP%GO:0018904		13	-0.41975906	-0.9848536	0.4893617	0.64124966	1.0	1977	tags=38%, list=14%, signal=45%	
NANOPARTICLE TRIGGERED AUTOPHAGIC CELL DEATH%WIKIPATHWAYS_20200810%WP2509%HOMO SAPIENS	NANOPARTICLE TRIGGERED AUTOPHAGIC CELL DEATH%WIKIPATHWAYS_20200810%WP2509%HOMO SAPIENS		20	-0.41406095	-0.98475105	0.44444445	0.6412037	1.0	3326	tags=35%, list=23%, signal=45%	
DNA DAMAGE RESPONSE, SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR RESULTING IN CELL CYCLE ARREST%GOBP%GO:0006977	DNA DAMAGE RESPONSE, SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR RESULTING IN CELL CYCLE ARREST%GOBP%GO:0006977		52	-0.32426506	-0.98441195	0.4347826	0.6416619	1.0	2531	tags=31%, list=18%, signal=37%	
LIPID MODIFICATION%GOBP%GO:0030258	LIPID MODIFICATION%GOBP%GO:0030258		144	-0.27641585	-0.9835258	0.33333334	0.64346766	1.0	2821	tags=22%, list=20%, signal=27%	
JAK-STAT CASCADE INVOLVED IN GROWTH HORMONE SIGNALING PATHWAY%GOBP%GO:0060397	JAK-STAT CASCADE INVOLVED IN GROWTH HORMONE SIGNALING PATHWAY%GOBP%GO:0060397		10	-0.46779394	-0.98335874	0.4878049	0.643548	1.0	1757	tags=40%, list=12%, signal=46%	
OLFACTORY SIGNALING PATHWAY%REACTOME%R-HSA-381753.2	OLFACTORY SIGNALING PATHWAY%REACTOME%R-HSA-381753.2		12	-0.46779993	-0.98299384	0.47619048	0.64407015	1.0	141	tags=8%, list=1%, signal=8%	
P75NTR SIGNALS VIA NF-KB%REACTOME%R-HSA-193639.1	P75NTR SIGNALS VIA NF-KB%REACTOME%R-HSA-193639.1		15	-0.44775757	-0.98291844	0.52380955	0.64394236	1.0	1078	tags=40%, list=7%, signal=43%	
RESPONSE TO INTERLEUKIN-6%GOBP%GO:0070741	RESPONSE TO INTERLEUKIN-6%GOBP%GO:0070741		27	-0.38042864	-0.98269093	0.41935483	0.6441897	1.0	1078	tags=30%, list=7%, signal=32%	
MECHANORECEPTOR DIFFERENTIATION%GOBP%GO:0042490	MECHANORECEPTOR DIFFERENTIATION%GOBP%GO:0042490		11	-0.471089	-0.98260105	0.4489796	0.6440949	1.0	2070	tags=36%, list=14%, signal=42%	
BIOCARTA_RAB_PATHWAY%MSIGDB_C2%BIOCARTA_RAB_PATHWAY	BIOCARTA_RAB_PATHWAY%MSIGDB_C2%BIOCARTA_RAB_PATHWAY		12	-0.42802662	-0.9818502	0.45652175	0.6454079	1.0	4818	tags=50%, list=33%, signal=75%	
INSULIN RECEPTOR RECYCLING%REACTOME%R-HSA-77387.3	INSULIN RECEPTOR RECYCLING%REACTOME%R-HSA-77387.3		22	-0.3873877	-0.9814376	0.4375	0.64616877	1.0	4275	tags=45%, list=30%, signal=64%	
TOLL LIKE RECEPTOR 9 (TLR9) CASCADE%REACTOME%R-HSA-168138.1	TOLL LIKE RECEPTOR 9 (TLR9) CASCADE%REACTOME%R-HSA-168138.1		93	-0.3025074	-0.98085135	0.5	0.6472176	1.0	2095	tags=17%, list=14%, signal=20%	
ROLE OF LAT2 NTAL LAB ON CALCIUM MOBILIZATION%REACTOME DATABASE ID RELEASE 73%2730905	ROLE OF LAT2 NTAL LAB ON CALCIUM MOBILIZATION%REACTOME DATABASE ID RELEASE 73%2730905		11	-0.43345913	-0.9806883	0.5121951	0.64720833	1.0	475	tags=18%, list=3%, signal=19%	
BIOCARTA_CDMAC_PATHWAY%MSIGDB_C2%BIOCARTA_CDMAC_PATHWAY	BIOCARTA_CDMAC_PATHWAY%MSIGDB_C2%BIOCARTA_CDMAC_PATHWAY		16	-0.4297421	-0.9800677	0.625	0.648418	1.0	1915	tags=25%, list=13%, signal=29%	
OXIDATIVE STRESS%WIKIPATHWAYS_20200810%WP408%HOMO SAPIENS	OXIDATIVE STRESS%WIKIPATHWAYS_20200810%WP408%HOMO SAPIENS		28	-0.36730406	-0.9796623	0.5	0.6491189	1.0	2162	tags=29%, list=15%, signal=34%	
MITOTIC NUCLEAR ENVELOPE DISASSEMBLY%GOBP%GO:0007077	MITOTIC NUCLEAR ENVELOPE DISASSEMBLY%GOBP%GO:0007077		10	-0.5031064	-0.9795576	0.5294118	0.64907634	1.0	1530	tags=40%, list=11%, signal=45%	
PYRIDINE-CONTAINING COMPOUND METABOLIC PROCESS%GOBP%GO:0072524	PYRIDINE-CONTAINING COMPOUND METABOLIC PROCESS%GOBP%GO:0072524		93	-0.2748379	-0.97944105	0.5714286	0.64905304	1.0	972	tags=11%, list=7%, signal=11%	
ANATOMICAL STRUCTURE HOMEOSTASIS%GOBP%GO:0060249	ANATOMICAL STRUCTURE HOMEOSTASIS%GOBP%GO:0060249		178	-0.26384947	-0.97940665	0.375	0.6488227	1.0	2932	tags=29%, list=20%, signal=36%	
MITOTIC CYTOKINESIS%GOBP%GO:0000281	MITOTIC CYTOKINESIS%GOBP%GO:0000281		61	-0.28719828	-0.97916734	0.5625	0.64898187	1.0	1313	tags=20%, list=9%, signal=22%	
SIGNAL TRANSDUCTION INVOLVED IN MITOTIC DNA INTEGRITY CHECKPOINT%GOBP%GO:1902403	SIGNAL TRANSDUCTION INVOLVED IN MITOTIC DNA INTEGRITY CHECKPOINT%GOBP%GO:1902403		53	-0.32325268	-0.97851163	0.54545456	0.6499561	1.0	1697	tags=25%, list=12%, signal=28%	
POSITIVE REGULATION OF CELL ADHESION MEDIATED BY INTEGRIN%GOBP%GO:0033630	POSITIVE REGULATION OF CELL ADHESION MEDIATED BY INTEGRIN%GOBP%GO:0033630		15	-0.41517338	-0.9779473	0.53846157	0.6508071	1.0	788	tags=40%, list=5%, signal=42%	
NUCLEAR ENVELOPE DISASSEMBLY%GOBP%GO:0051081	NUCLEAR ENVELOPE DISASSEMBLY%GOBP%GO:0051081		12	-0.48655054	-0.9778148	0.5	0.65084386	1.0	1530	tags=33%, list=11%, signal=37%	
PECAM1 INTERACTIONS%REACTOME DATABASE ID RELEASE 73%210990	PECAM1 INTERACTIONS%REACTOME DATABASE ID RELEASE 73%210990		10	-0.47212574	-0.97774607	0.5641026	0.6506809	1.0	909	tags=40%, list=6%, signal=43%	
METABOTROPIC GLUTAMATE RECEPTOR GROUP III PATHWAY%PANTHER PATHWAY%P00039	METABOTROPIC GLUTAMATE RECEPTOR GROUP III PATHWAY%PANTHER PATHWAY%P00039		42	-0.32469353	-0.97634184	0.41379312	0.65354025	1.0	1144	tags=10%, list=8%, signal=10%	
POSITIVE REGULATION OF LIPID STORAGE%GOBP%GO:0010884	POSITIVE REGULATION OF LIPID STORAGE%GOBP%GO:0010884		14	-0.4382644	-0.9754947	0.44444445	0.6552083	1.0	1078	tags=21%, list=7%, signal=23%	
OUTER DYNEIN ARM ASSEMBLY%GOBP%GO:0036158	OUTER DYNEIN ARM ASSEMBLY%GOBP%GO:0036158		12	-0.4325779	-0.9754876	0.52272725	0.65493006	1.0	4274	tags=42%, list=30%, signal=59%	
POSITIVE REGULATION OF MITOCHONDRIAL TRANSLATION%GOBP%GO:0070131	POSITIVE REGULATION OF MITOCHONDRIAL TRANSLATION%GOBP%GO:0070131		11	-0.4955276	-0.975304	0.5365854	0.65506154	1.0	2834	tags=27%, list=20%, signal=34%	
SIGNAL TRANSDUCTION INVOLVED IN MITOTIC DNA DAMAGE CHECKPOINT%GOBP%GO:1902402	SIGNAL TRANSDUCTION INVOLVED IN MITOTIC DNA DAMAGE CHECKPOINT%GOBP%GO:1902402		53	-0.32325268	-0.9751435	0.44	0.65523636	1.0	1697	tags=25%, list=12%, signal=28%	
SREBF AND MIR33 IN CHOLESTEROL AND LIPID HOMEOSTASIS%WIKIPATHWAYS_20200810%WP2011%HOMO SAPIENS	SREBF AND MIR33 IN CHOLESTEROL AND LIPID HOMEOSTASIS%WIKIPATHWAYS_20200810%WP2011%HOMO SAPIENS		15	-0.4361148	-0.9747901	0.5	0.655748	1.0	2955	tags=20%, list=20%, signal=25%	
GLYCERALDEHYDE-3-PHOSPHATE METABOLIC PROCESS%GOBP%GO:0019682	GLYCERALDEHYDE-3-PHOSPHATE METABOLIC PROCESS%GOBP%GO:0019682		16	-0.43313935	-0.97460145	0.41666666	0.6558288	1.0	4635	tags=56%, list=32%, signal=83%	
CELLULAR COMPONENT DISASSEMBLY INVOLVED IN EXECUTION PHASE OF APOPTOSIS%GOBP%GO:0006921	CELLULAR COMPONENT DISASSEMBLY INVOLVED IN EXECUTION PHASE OF APOPTOSIS%GOBP%GO:0006921		21	-0.3943112	-0.97447824	0.5135135	0.65586925	1.0	3994	tags=48%, list=28%, signal=66%	
REGULATION OF GENE SILENCING%GOBP%GO:0060968	REGULATION OF GENE SILENCING%GOBP%GO:0060968		116	-0.28631192	-0.9743709	0.5	0.6557562	1.0	4444	tags=41%, list=31%, signal=59%	
CELLULAR RESPONSE TO CORTICOSTEROID STIMULUS%GOBP%GO:0071384	CELLULAR RESPONSE TO CORTICOSTEROID STIMULUS%GOBP%GO:0071384		14	-0.42124155	-0.9741491	0.47727272	0.6559755	1.0	1839	tags=29%, list=13%, signal=33%	
REGULATION OF PURINE NUCLEOTIDE METABOLIC PROCESS%GOBP%GO:1900542	REGULATION OF PURINE NUCLEOTIDE METABOLIC PROCESS%GOBP%GO:1900542		96	-0.2646239	-0.9739118	0.5	0.65627337	1.0	2166	tags=19%, list=15%, signal=22%	
RRNA-CONTAINING RIBONUCLEOPROTEIN COMPLEX EXPORT FROM NUCLEUS%GOBP%GO:0071428	RRNA-CONTAINING RIBONUCLEOPROTEIN COMPLEX EXPORT FROM NUCLEUS%GOBP%GO:0071428		13	-0.4694035	-0.97379345	0.4871795	0.6562873	1.0	3607	tags=46%, list=25%, signal=61%	
CELLULAR RESPONSE TO ZINC ION%GOBP%GO:0071294	CELLULAR RESPONSE TO ZINC ION%GOBP%GO:0071294		12	-0.41973373	-0.9732717	0.5483871	0.65732247	1.0	5856	tags=58%, list=41%, signal=98%	
GERM CELL DEVELOPMENT%GOBP%GO:0007281	GERM CELL DEVELOPMENT%GOBP%GO:0007281		66	-0.2901508	-0.9724662	0.47058824	0.65878063	1.0	3614	tags=29%, list=25%, signal=38%	
TOLL LIKE RECEPTOR 7 8 (TLR7 8) CASCADE%REACTOME%R-HSA-168181.2	TOLL LIKE RECEPTOR 7 8 (TLR7 8) CASCADE%REACTOME%R-HSA-168181.2		90	-0.30717546	-0.97246563	0.5217391	0.6584956	1.0	2095	tags=18%, list=14%, signal=21%	
CYTOPLASMIC TRANSLATION%GOBP%GO:0002181	CYTOPLASMIC TRANSLATION%GOBP%GO:0002181		58	-0.30650377	-0.9709625	0.4117647	0.6615701	1.0	5829	tags=41%, list=40%, signal=69%	
REGULATION OF MITOCHONDRION ORGANIZATION%GOBP%GO:0010821	REGULATION OF MITOCHONDRION ORGANIZATION%GOBP%GO:0010821		151	-0.27308336	-0.97096056	0.54545456	0.66128397	1.0	2612	tags=23%, list=18%, signal=28%	
SIGNALING EVENTS MEDIATED BY STEM CELL FACTOR RECEPTOR (C-KIT)%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY STEM CELL FACTOR RECEPTOR (C-KIT)	SIGNALING EVENTS MEDIATED BY STEM CELL FACTOR RECEPTOR (C-KIT)%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY STEM CELL FACTOR RECEPTOR (C-KIT)		49	-0.31315696	-0.97031516	0.5263158	0.6622476	1.0	1247	tags=18%, list=9%, signal=20%	
PURINE-CONTAINING COMPOUND BIOSYNTHETIC PROCESS%GOBP%GO:0072522	PURINE-CONTAINING COMPOUND BIOSYNTHETIC PROCESS%GOBP%GO:0072522		143	-0.27495188	-0.97023165	0.5714286	0.6621395	1.0	3900	tags=34%, list=27%, signal=46%	
REACTIVE OXYGEN SPECIES METABOLIC PROCESS%GOBP%GO:0072593	REACTIVE OXYGEN SPECIES METABOLIC PROCESS%GOBP%GO:0072593		61	-0.29958025	-0.9695933	0.5555556	0.66342044	1.0	1339	tags=23%, list=9%, signal=25%	
NUCLEAR RECEPTORS IN LIPID METABOLISM AND TOXICITY%WIKIPATHWAYS_20200810%WP299%HOMO SAPIENS	NUCLEAR RECEPTORS IN LIPID METABOLISM AND TOXICITY%WIKIPATHWAYS_20200810%WP299%HOMO SAPIENS		16	-0.4120946	-0.9695013	0.4871795	0.663273	1.0	803	tags=13%, list=6%, signal=13%	
NEGATIVE REGULATION OF INTERLEUKIN-6 PRODUCTION%GOBP%GO:0032715	NEGATIVE REGULATION OF INTERLEUKIN-6 PRODUCTION%GOBP%GO:0032715		22	-0.39150324	-0.96904904	0.5555556	0.6640893	1.0	1215	tags=27%, list=8%, signal=30%	
PROTEIN POLYMERIZATION%GOBP%GO:0051258	PROTEIN POLYMERIZATION%GOBP%GO:0051258		72	-0.2790742	-0.968636	0.6	0.6648575	1.0	2538	tags=24%, list=18%, signal=28%	
E2F TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%E2F TRANSCRIPTION FACTOR NETWORK	E2F TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%E2F TRANSCRIPTION FACTOR NETWORK		69	-0.29494902	-0.968352	0.6086956	0.6652421	1.0	2558	tags=39%, list=18%, signal=47%	
PERK REGULATES GENE EXPRESSION%REACTOME%R-HSA-381042.1	PERK REGULATES GENE EXPRESSION%REACTOME%R-HSA-381042.1		30	-0.3657363	-0.9676273	0.4827586	0.6665556	1.0	4836	tags=43%, list=33%, signal=65%	
CD28 DEPENDENT PI3K AKT SIGNALING%REACTOME%R-HSA-389357.1	CD28 DEPENDENT PI3K AKT SIGNALING%REACTOME%R-HSA-389357.1		22	-0.4002239	-0.96692014	0.5	0.66780066	1.0	470	tags=14%, list=3%, signal=14%	
CILIARY LANDSCAPE%WIKIPATHWAYS_20200810%WP4352%HOMO SAPIENS	CILIARY LANDSCAPE%WIKIPATHWAYS_20200810%WP4352%HOMO SAPIENS		199	-0.24389398	-0.96648794	0.5	0.66861486	1.0	2641	tags=21%, list=18%, signal=25%	
REGULATION OF MACROPHAGE CHEMOTAXIS%GOBP%GO:0010758	REGULATION OF MACROPHAGE CHEMOTAXIS%GOBP%GO:0010758		20	-0.4038218	-0.9653845	0.6	0.6706779	1.0	896	tags=30%, list=6%, signal=32%	
IRAK2 MEDIATED ACTIVATION OF TAK1 COMPLEX%REACTOME DATABASE ID RELEASE 73%937042	IRAK2 MEDIATED ACTIVATION OF TAK1 COMPLEX%REACTOME DATABASE ID RELEASE 73%937042		10	-0.45283374	-0.9643727	0.39473686	0.6725804	1.0	357	tags=10%, list=2%, signal=10%	
NUCLEOCYTOPLASMIC TRANSPORT%GOBP%GO:0006913	NUCLEOCYTOPLASMIC TRANSPORT%GOBP%GO:0006913		192	-0.25993085	-0.96433336	0.6666667	0.6724036	1.0	3715	tags=30%, list=26%, signal=39%	
PID_TELOMERASE_PATHWAY%MSIGDB_C2%PID_TELOMERASE_PATHWAY	PID_TELOMERASE_PATHWAY%MSIGDB_C2%PID_TELOMERASE_PATHWAY		64	-0.30618808	-0.96388566	0.5263158	0.673127	1.0	2745	tags=25%, list=19%, signal=31%	
REGULATION OF DIGESTIVE SYSTEM PROCESS%GOBP%GO:0044058	REGULATION OF DIGESTIVE SYSTEM PROCESS%GOBP%GO:0044058		11	-0.46126097	-0.9635983	0.51428574	0.6734811	1.0	1270	tags=27%, list=9%, signal=30%	
HIV ELONGATION ARREST AND RECOVERY%REACTOME%R-HSA-167287.3	HIV ELONGATION ARREST AND RECOVERY%REACTOME%R-HSA-167287.3		28	-0.3419308	-0.963421	0.45454547	0.6735991	1.0	4433	tags=39%, list=31%, signal=57%	
CELLULAR RESPONSE TO GLUCOCORTICOID STIMULUS%GOBP%GO:0071385	CELLULAR RESPONSE TO GLUCOCORTICOID STIMULUS%GOBP%GO:0071385		13	-0.4283561	-0.9631508	0.4871795	0.67391914	1.0	1839	tags=31%, list=13%, signal=35%	
MONOSACCHARIDE METABOLIC PROCESS%GOBP%GO:0005996	MONOSACCHARIDE METABOLIC PROCESS%GOBP%GO:0005996		99	-0.27527758	-0.9627861	0.53333336	0.67455333	1.0	3656	tags=35%, list=25%, signal=47%	
NAD+ METABOLISM%WIKIPATHWAYS_20200810%WP3644%HOMO SAPIENS	NAD+ METABOLISM%WIKIPATHWAYS_20200810%WP3644%HOMO SAPIENS		16	-0.39966118	-0.96232843	0.4878049	0.67518455	1.0	2444	tags=44%, list=17%, signal=53%	
SULFATE TRANSPORT%GOBP%GO:0008272	SULFATE TRANSPORT%GOBP%GO:0008272		10	-0.46178743	-0.9617596	0.5714286	0.67604786	1.0	3116	tags=40%, list=22%, signal=51%	
REGULATION OF MITOCHONDRIAL MEMBRANE PERMEABILITY INVOLVED IN APOPTOTIC PROCESS%GOBP%GO:1902108	REGULATION OF MITOCHONDRIAL MEMBRANE PERMEABILITY INVOLVED IN APOPTOTIC PROCESS%GOBP%GO:1902108		17	-0.38653696	-0.96171665	0.54347825	0.67585677	1.0	817	tags=12%, list=6%, signal=12%	
NEGATIVE REGULATION OF CENTROSOME CYCLE%GOBP%GO:0046606	NEGATIVE REGULATION OF CENTROSOME CYCLE%GOBP%GO:0046606		13	-0.4167659	-0.9613683	0.53846157	0.67633146	1.0	5993	tags=77%, list=41%, signal=131%	
3-PHOSPHOINOSITIDE DEGRADATION%HUMANCYC%PWY-6368	3-PHOSPHOINOSITIDE DEGRADATION%HUMANCYC%PWY-6368		20	-0.40394604	-0.9613138	0.45714286	0.67616016	1.0	909	tags=15%, list=6%, signal=16%	
POSITIVE REGULATION OF PROTEIN EXPORT FROM NUCLEUS%GOBP%GO:0046827	POSITIVE REGULATION OF PROTEIN EXPORT FROM NUCLEUS%GOBP%GO:0046827		16	-0.39569288	-0.9609409	0.55813956	0.6767608	1.0	2350	tags=25%, list=16%, signal=30%	
LATE ENDOSOME TO VACUOLE TRANSPORT%GOBP%GO:0045324	LATE ENDOSOME TO VACUOLE TRANSPORT%GOBP%GO:0045324		22	-0.39096415	-0.9604125	0.4722222	0.67769337	1.0	5066	tags=55%, list=35%, signal=84%	
FATTY ACID BIOSYNTHETIC PROCESS%GOBP%GO:0006633	FATTY ACID BIOSYNTHETIC PROCESS%GOBP%GO:0006633		68	-0.30367076	-0.9601648	0.5416667	0.678071	1.0	1956	tags=25%, list=14%, signal=29%	
