GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0002685	regulation of leukocyte migration	0.00012261926961597882	0.00012261926961597882	+1	AIF1,LGALS3,PYCARD,SPI1,RAC1,BST1,IL8,CCL3,C5AR1,LGALS9,RHOG,RHOA,DUSP1,TGFB1,MSN
GO:0007568	aging	0.00012574311038394988	0.00012574311038394988	+1	GPX1,CD68,TSPO,TIMP1,JUND,MT-CO1,GPX4,SOD2,SERP1,ITGB2,TNFRSF1B,GRB2,TGFB1
GO:0043903	regulation of biological process involved in symbiotic interaction	0.00013606138101929759	0.00013606138101929759	+1	FCN1,LGALS1,IFITM3,IL8,HLA-DRB1,LGALS9,LY6E,SNX3
GO:0032930	positive regulation of superoxide anion generation	0.00013835673872099	0.00013835673872099	+1	TYROBP,GSTP1,CYBA,GNAI2,ITGB2
GO:0006595	polyamine metabolic process	0.00013835673872099	0.00013835673872099	+1	OAZ1,SAT1,SAT2,OAZ2,SMS
GO:0043269	regulation of monoatomic ion transport	0.00014699320814832577	0.00014699320814832577	+1	CTSS,LGALS3,CYBA,TSPO,LILRA5,CD33,CCL3,TMSB4X,FKBP1A,IFNGR2,CYBB,GLRX,GSTO1,GNAI2,CD63,ARRB2,CLIC1,RHOA,GNB2,TGFB1,FLNA,COX17,AHNAK,PARK7,ATF4,CALM2
GO:2000147	positive regulation of cell motility	0.00014699320814832577	0.00014699320814832577	+1	AIF1,GRN,LGALS3,S100A11,PYCARD,SPI1,RAC1,CTSH,IL8,FGR,CCL3,IL1B,TMSB4X,C5AR1,LGALS9,RHOB,GLIPR2,GNAI2,SOD2,RHOA,SDCBP,PFN1,MYADM,TGFB1,PHPT1
GO:1902905	positive regulation of supramolecular fiber organization	0.00014742917988655902	0.00014742917988655902	+1	GPX1,PYCARD,RAC1,S100A10,HCK,ARPC2,BRK1,RHOA,PFN1,GRB2,VASP,WASF2,WAS
GO:0031663	lipopolysaccharide-mediated signaling pathway	0.0001501159444022418	0.0001501159444022418	+1	CD14,SPI1,LY86,CCL3,IL1B,HCK,NFKBIA,CARD16
GO:0042742	defense response to bacterium	0.00015506048228182534	0.00015506048228182534	+1	S100A9,S100A8,LYZ,GRN,FCER1G,CFP,CYBA,PYCARD,S100A12,CEBPB,FGR,IL1B,SLC11A1,MPEG1,RNASE6,ISG15,C5AR1,CASP4,HMGB2,OAS1
GO:0001774	microglial cell activation	0.00015809406183070116	0.00015809406183070116	+1	TYROBP,AIF1,GRN,CCL3,IFNGR2,C5AR1,ITGB2
GO:0030097	hemopoiesis	0.0001649117562336301	0.0001649117562336301	+1	TYROBP,LGALS1,FCER1G,CEBPD,CSF3R,SPI1,TNFSF13B,TMEM176B,HLA-DRA,ANXA2,CEBPB,KLF4,HLA-DRB1,CCL3,IL1B,FGL2,MAFB,PRELID1,NFKBIA,ACTB,ISG15,LGALS9,ZFP36,SOD2,SLC25A5,RHOA,POU2F2,ZNHIT1,HMGB2,TGFB1,ID2,KLF6,FLNA,WASF2,ATF4
GO:0042116	macrophage activation	0.00017594568721785117	0.00017594568721785117	+1	TYROBP,AIF1,GRN,CCL3,SLC11A1,IFNGR2,C5AR1,JUND,ITGB2,IFI35
GO:0045089	positive regulation of innate immune response	0.00017744845134614917	0.00017744845134614917	+1	FCN1,CD14,TYROBP,CTSS,CYBA,PYCARD,SPI1,MNDA,HCK,NFKBIA,ARRB2,NINJ1,CASP1,PLSCR1,HMGB2,IFI35,OAS1
GO:2000145	regulation of cell motility	0.00017754892458782078	0.00017754892458782078	+1	AIF1,GRN,LGALS3,S100A11,PYCARD,SPI1,RAC1,BST1,CTSH,IL8,TMSB10,KLF4,FGR,CCL3,IL1B,TIMP1,TMSB4X,C5AR1,LGALS9,RHOB,GLIPR2,RHOG,GNAI2,SOD2,GLUL,BST2,RHOA,SDCBP,PFN1,MYADM,DUSP1,TGFB1,PHPT1,FLNA,MSN,WAS
GO:0002283	neutrophil activation involved in immune response	0.00017754892458782078	0.00017754892458782078	+1	TYROBP,FCER1G,SPI1,STXBP2,ITGB2
GO:0006098	pentose-phosphate shunt	0.00017754892458782078	0.00017754892458782078	+1	TKT,TALDO1,PGD,PGLS,PGAM1
GO:0090199	regulation of release of cytochrome c from mitochondria	0.00017958238876836954	0.00017958238876836954	+1	GPX1,PYCARD,PLAUR,PRELID1,BID,ARRB2,TNFSF10
GO:0045807	positive regulation of endocytosis	0.00018314722998056285	0.00018314722998056285	+1	FCN1,CD14,FCER1G,CFP,CYBA,PYCARD,ANXA2,IL1B,SLC11A1,CD63,ARRB2,PPT1
GO:0030335	positive regulation of cell migration	0.00018978963435501095	0.00018978963435501095	+1	AIF1,GRN,LGALS3,S100A11,PYCARD,SPI1,RAC1,CTSH,IL8,FGR,CCL3,IL1B,TMSB4X,C5AR1,LGALS9,RHOB,GLIPR2,GNAI2,SOD2,RHOA,SDCBP,PFN1,MYADM,TGFB1
GO:0001778	plasma membrane repair	0.00019086931044001132	0.00019086931044001132	+1	ANXA2,S100A10,CHMP4B,CHMP1B,AHNAK,CHMP2A
GO:0046596	regulation of viral entry into host cell	0.0002038738958510423	0.0002038738958510423	+1	FCN1,LGALS1,IFITM3,HLA-DRB1,LGALS9,LY6E,SNX3
GO:0034314	Arp2/3 complex-mediated actin nucleation	0.0002038738958510423	0.0002038738958510423	+1	ARPC1B,ARPC3,ARPC2,BRK1,GMFG,WASF2,WAS
GO:0097193	intrinsic apoptotic signaling pathway	0.00021384067679220748	0.00021384067679220748	+1	S100A9,S100A8,GPX1,PYCARD,IFI6,PLAUR,CEBPB,BID,SOD2,TNFRSF1B,CASP4,NDUFA13,MCL1,FIS1,PARK7,ATF4,CRIP1
GO:0040017	positive regulation of locomotion	0.00022353613446591595	0.00022353613446591595	+1	AIF1,GRN,LGALS3,S100A11,PYCARD,SPI1,RAC1,CTSH,IL8,FGR,CCL3,IL1B,TMSB4X,C5AR1,LGALS9,RHOB,GLIPR2,GNAI2,SOD2,RHOA,SDCBP,PFN1,MYADM,TGFB1,PHPT1
GO:0007035	vacuolar acidification	0.00022630207707977806	0.00022630207707977806	+1	GRN,ATP6V0B,SLC11A1,ATP6V1F,ATP6V0D1,PPT1
GO:0002577	regulation of antigen processing and presentation	0.00022661952267735572	0.00022661952267735572	+1	CD68,PYCARD,FGL2,SLC11A1,WAS
GO:0016050	vesicle organization	0.00022988597919519198	0.00022988597919519198	+1	AP1S2,RAB32,ANXA2,SRGN,ATP6V0B,STX11,S100A10,ATP6V1F,VAMP8,LAMTOR1,ATP6V0D1,SDCBP,STX10,CHMP4B,BLOC1S1,SNX3,SNF8,CHMP1B,CHMP2A
GO:0044409	entry into host	0.00022988597919519198	0.00022988597919519198	+1	FCN1,LGALS1,IFITM3,CTSB,IL8,HLA-DRB1,LGALS9,VAMP8,LY6E,DYNLT1,PLSCR1,SNX3
GO:0002269	leukocyte activation involved in inflammatory response	0.00023009832270454915	0.00023009832270454915	+1	TYROBP,AIF1,GRN,CCL3,IFNGR2,C5AR1,ITGB2
GO:0032102	negative regulation of response to external stimulus	0.00023469942811579352	0.00023469942811579352	+1	AIF1,GPX1,GRN,GSTP1,ANXA2,PLAUR,KLF4,HLA-DRB1,FGR,FGL2,HCK,ISG15,LGALS9,CARD16,ZFP36,ARRB2,SAMHD1,TNFRSF1B,DUSP1,OAS1
GO:0031348	negative regulation of defense response	0.0002349271165223052	0.0002349271165223052	+1	GPX1,GRN,GSTP1,KLF4,HLA-DRB1,FGR,FGL2,HCK,ISG15,LGALS9,ZFP36,ARRB2,SAMHD1,TNFRSF1B,OAS1
GO:0045806	negative regulation of endocytosis	0.00024613936796459546	0.00024613936796459546	+1	LGALS3,RAC1,ANXA2,SDCBP,PLSCR1,ATG3,TGFB1,SNX3
GO:0030334	regulation of cell migration	0.0002575054618657158	0.0002575054618657158	+1	AIF1,GRN,LGALS3,S100A11,PYCARD,SPI1,RAC1,BST1,CTSH,IL8,TMSB10,KLF4,FGR,CCL3,IL1B,TIMP1,TMSB4X,C5AR1,LGALS9,RHOB,GLIPR2,RHOG,GNAI2,SOD2,GLUL,BST2,RHOA,SDCBP,PFN1,MYADM,DUSP1,TGFB1,FLNA,MSN
GO:0050866	negative regulation of cell activation	0.00027014802197747903	0.00027014802197747903	+1	TYROBP,LST1,GRN,LGALS3,SPI1,MNDA,CD33,CEBPB,HLA-DRB1,FGR,FGL2,LGALS9,TGFB1,ID2
GO:0034612	response to tumor necrosis factor	0.0002801119074418803	0.0002801119074418803	+1	CD14,GSTP1,CYBA,PYCARD,TNFSF13B,IL8,CCL3,NFKBIA,TMSB4X,ASAH1,CARD16,ZFP36,CASP1,TNFRSF1B,CASP4
GO:0032928	regulation of superoxide anion generation	0.00028351034132131057	0.00028351034132131057	+1	TYROBP,GSTP1,CYBA,GNAI2,ITGB2
GO:0055082	intracellular chemical homeostasis	0.0003211308586980868	0.0003211308586980868	+1	S100A9,S100A8,FTL,GPX1,GRN,GSTP1,FTH1,CYBA,ATP6V0B,HLA-DRB1,CCL3,SLC11A1,SCO2,FKBP1A,TBXAS1,ATP6V1F,NCF1,GSTO1,SOD2,ATP6V0D1,ATOX1,MT2A,PPT1,TGFB1,FLNA,FIS1,ATF4,CALM2
GO:0098655	monoatomic cation transmembrane transport	0.00033272149150796656	0.00033272149150796656	+1	CTSS,CYBA,ANXA2,ATP6V0B,CCL3,SLC11A1,TMSB4X,FKBP1A,GLRX,ATP6V1F,MT-CO1,GSTO1,CD63,ATP6V0D1,SLC25A5,NDUFS7,COX6B1,COX8A,UQCRFS1,UQCRC1,COX4I1,COX5B,GNB2,TGFB1,CYC1,FLNA,COX17,COX5A,AHNAK,UQCR10,PARK7,CALM2
GO:1903706	regulation of hemopoiesis	0.00033478975081828563	0.00033478975081828563	+1	TYROBP,CSF3R,SPI1,TMEM176B,HLA-DRA,CEBPB,HLA-DRB1,CCL3,FGL2,MAFB,PRELID1,NFKBIA,ACTB,ISG15,LGALS9,ZFP36,RHOA,HMGB2,TGFB1,ID2
GO:0019221	cytokine-mediated signaling pathway	0.00034011676890040435	0.00034011676890040435	+1	GSTP1,FCER1G,CSF3R,PYCARD,SPI1,TNFSF13B,IFITM3,LILRA5,IL8,CCL3,IL1B,HCK,NFKBIA,TMSB4X,ISG15,IFNGR2,CARD16,SAMHD1,CASP1,TNFRSF1B,CASP4,OAS1
GO:0006740	NADPH regeneration	0.0003563306779895049	0.0003563306779895049	+1	TKT,TALDO1,PGD,PGLS,PGAM1
GO:0030838	positive regulation of actin filament polymerization	0.0003720006437633083	0.0003720006437633083	+1	PYCARD,HCK,ARPC2,RHOA,PFN1,GRB2,VASP
GO:0042743	hydrogen peroxide metabolic process	0.0003720006437633083	0.0003720006437633083	+1	GPX1,CYBA,RAC1,CYBB,SOD2,PRDX5,PARK7
GO:0098869	cellular oxidant detoxification	0.00038574260871068034	0.00038574260871068034	+1	S100A9,GPX1,GSTP1,GSTO1,GPX4,SOD2,PRDX5,PRDX6,PARK7
GO:0071356	cellular response to tumor necrosis factor	0.00039044041173093535	0.00039044041173093535	+1	GSTP1,CYBA,PYCARD,TNFSF13B,IL8,CCL3,NFKBIA,TMSB4X,ASAH1,CARD16,ZFP36,CASP1,TNFRSF1B,CASP4
GO:0098662	inorganic cation transmembrane transport	0.00039739397018382055	0.00039739397018382055	+1	CYBA,ANXA2,ATP6V0B,CCL3,SLC11A1,TMSB4X,FKBP1A,GLRX,ATP6V1F,MT-CO1,GSTO1,CD63,ATP6V0D1,SLC25A5,NDUFS7,COX6B1,COX8A,UQCRFS1,UQCRC1,COX4I1,COX5B,GNB2,TGFB1,CYC1,FLNA,COX17,COX5A,AHNAK,UQCR10,PARK7,CALM2
GO:0006873	intracellular monoatomic ion homeostasis	0.00040299716143797436	0.00040299716143797436	+1	S100A9,S100A8,FTL,GRN,FTH1,CYBA,ATP6V0B,CCL3,SLC11A1,SCO2,FKBP1A,TBXAS1,ATP6V1F,GSTO1,ATP6V0D1,ATOX1,MT2A,PPT1,TGFB1,FLNA,FIS1,ATF4,CALM2
GO:0006898	receptor-mediated endocytosis	0.0004087583035308895	0.0004087583035308895	+1	CD14,FCER1G,ASGR1,RAC1,AP2S1,IL8,ANXA2,CLTA,CD63,ARRB2,ITGB2,SDCBP,GRB2,PPT1,CLTB
GO:0071677	positive regulation of mononuclear cell migration	0.0004347331047199513	0.0004347331047199513	+1	AIF1,LGALS3,PYCARD,SPI1,CCL3,LGALS9,RHOA,TGFB1
GO:0050801	monoatomic ion homeostasis	0.00045109245854427855	0.00045109245854427855	+1	S100A9,S100A8,FTL,GRN,FTH1,CYBA,ATP6V0B,CCL3,SLC11A1,SCO2,FKBP1A,TBXAS1,ATP6V1F,GSTO1,GNAI2,ATP6V0D1,ATOX1,MT2A,ZNHIT1,PPT1,TGFB1,FLNA,FIS1,ATF4,CALM2
GO:0002218	activation of innate immune response	0.00046339107185799244	0.00046339107185799244	+1	FCN1,CD14,TYROBP,CTSS,CYBA,PYCARD,MNDA,HCK,NFKBIA,ARRB2,NINJ1,CASP1,IFI35,OAS1
GO:0042401	biogenic amine biosynthetic process	0.00048044038855414226	0.00048044038855414226	+1	OAZ1,SAT1,ALDH2,OAZ2,SMS,PARK7
GO:0051345	positive regulation of hydrolase activity	0.00048660659156753134	0.00048660659156753134	+1	S100A9,S100A8,GRN,PSAP,PYCARD,CTSH,CD33,CCL3,S100A10,CTSD,PRELID1,C5AR1,LGALS9,BID,RHOG,TNFSF10,CASP1,RHOA,NDUFA13,HMGB2,GNAS,FIS1,PSME2,CALM2
GO:0071674	mononuclear cell migration	0.00048660659156753134	0.00048660659156753134	+1	AIF1,LGALS3,PYCARD,SPI1,S100A12,CCL3,C5AR1,LGALS9,RHOA,DUSP1,TGFB1,CKLF,MSN
GO:0002752	cell surface pattern recognition receptor signaling pathway	0.0005151634617994418	0.0005151634617994418	+1	FCN1,CD14,CYBA,NFKBIA,NINJ1,IFI35,OAS1
GO:0032729	positive regulation of type II interferon production	0.0005167484991910129	0.0005167484991910129	+1	CD14,PYCARD,IL1B,SLC11A1,ISG15,LGALS9,HLA-DPA1,HLA-DPB1
GO:0002220	innate immune response activating cell surface receptor signaling pathway	0.0005167484991910129	0.0005167484991910129	+1	FCN1,CD14,TYROBP,CYBA,NFKBIA,NINJ1,IFI35,OAS1
GO:0009309	amine biosynthetic process	0.0005516989085710386	0.0005516989085710386	+1	OAZ1,SAT1,ALDH2,OAZ2,SMS,PARK7
GO:1901222	regulation of NIK/NF-kappaB signaling	0.0005565044380081584	0.0005565044380081584	+1	CD14,SPI1,IL1B,NFKBIA,TMSB4X,LGALS9,C20ORF27,RHOA,IFI35
GO:0002758	innate immune response-activating signaling pathway	0.0005590972735679266	0.0005590972735679266	+1	FCN1,CD14,TYROBP,CTSS,CYBA,PYCARD,HCK,NFKBIA,ARRB2,NINJ1,CASP1,IFI35,OAS1
GO:0045428	regulation of nitric oxide biosynthetic process	0.00056920316479074	0.00056920316479074	+1	AIF1,TSPO,RAC1,KLF4,IL1B,SOD2,ITGB2
GO:0002703	regulation of leukocyte mediated immunity	0.0005967931774598759	0.0005967931774598759	+1	TYROBP,SPI1,HLA-DRA,HLA-DRB1,FGR,IL1B,STXBP2,LGALS9,VAMP8,ARRB2,BST2,ITGB2,TNFRSF1B,WAS
GO:0044087	regulation of cellular component biogenesis	0.0005974013069446565	0.0005974013069446565	+1	LGALS3,COTL1,PYCARD,RAC1,ARPC1B,CAPG,TMSB10,ARPC3,IL1B,S100A10,HCK,TMSB4X,ISG15,BID,RHOG,ARPC2,BRK1,WARS,RHOA,SDCBP,PFN1,ATG3,GRB2,MYADM,CHMP4B,VASP,SNF8,CHMP1B,FLNA,WASF2,PARK7,CHMP2A,MSN,WAS
GO:0002687	positive regulation of leukocyte migration	0.000598718726717231	0.000598718726717231	+1	AIF1,LGALS3,PYCARD,SPI1,RAC1,IL8,CCL3,C5AR1,LGALS9,RHOA,TGFB1
GO:0070486	leukocyte aggregation	0.0006067451755751874	0.0006067451755751874	+1	S100A9,S100A8,IL1B,MSN
GO:0051251	positive regulation of lymphocyte activation	0.0006354377769876056	0.0006354377769876056	+1	TYROBP,AIF1,LGALS1,PYCARD,SPI1,TNFSF13B,BST1,HLA-DRA,HLA-DRB1,IL1B,ACTB,HLA-DRB5,HLA-DMA,LGALS9,HLA-DPA1,HLA-DPB1,RHOA,HLA-DMB,TGFB1
GO:0032760	positive regulation of tumor necrosis factor production	0.00063656494322651	0.00063656494322651	+1	CD14,TYROBP,CYBA,PYCARD,LILRA5,CCL3,CYBB,LGALS9,OAS1
GO:0038061	NIK/NF-kappaB signaling	0.0006600189886177818	0.0006600189886177818	+1	CD14,SPI1,IL1B,NFKBIA,TMSB4X,LGALS9,C20ORF27,RHOA,IFI35,PPP4C
GO:0046718	viral entry into host cell	0.0006600189886177818	0.0006600189886177818	+1	FCN1,LGALS1,IFITM3,CTSB,HLA-DRB1,LGALS9,VAMP8,LY6E,DYNLT1,PLSCR1,SNX3
GO:0042176	regulation of protein catabolic process	0.0006711989544219834	0.0006711989544219834	+1	CST3,GPX1,OAZ1,GABARAP,ANXA2,IL1B,TIMP1,OAZ2,SDCBP,TNFRSF1B,NDUFA13,SNX3,SNF8,FLNA,PSME2,PARK7,RBX1,MSN
GO:0050832	defense response to fungus	0.0006889231810473385	0.0006889231810473385	+1	S100A9,S100A8,COTL1,SPI1,S100A12,GAPDH,TGFB1
GO:0008360	regulation of cell shape	0.0006957781154436053	0.0006957781154436053	+1	LST1,RAC1,FGR,CCL3,HCK,ALDOA,RHOB,RHOG,ITGB2,RHOA,MSN
GO:0014002	astrocyte development	0.0007034601600300147	0.0007034601600300147	+1	S100A9,S100A8,GRN,VIM,IL1B,C5AR1
GO:2001236	regulation of extrinsic apoptotic signaling pathway	0.0007348195494527411	0.0007348195494527411	+1	GPX1,GSTP1,LGALS3,PYCARD,IFI6,IL1B,BID,TNFSF10,HMGB2,MCL1,PARK7
GO:0070997	neuron death	0.0007365169903011061	0.0007365169903011061	+1	TYROBP,GPX1,GRN,GAPDH,CEBPB,CTSZ,CCL3,BID,SOD2,ARRB2,ITGB2,RHOA,TNFRSF1B,CHMP4B,PPT1,MCL1,PARK7,ATF4
GO:0045637	regulation of myeloid cell differentiation	0.000750937997450822	0.000750937997450822	+1	TYROBP,CSF3R,SPI1,CEBPB,HLA-DRB1,CCL3,MAFB,NFKBIA,ISG15,ZFP36,HMGB2,TGFB1,ID2
GO:0051238	sequestering of metal ion	0.0007523351994612969	0.0007523351994612969	+1	S100A9,S100A8,FTL,FTH1,COX17
GO:1903901	negative regulation of viral life cycle	0.0007523351994612969	0.0007523351994612969	+1	FCN1,IFITM3,LY6E,BST2,SNX3
GO:0002886	regulation of myeloid leukocyte mediated immunity	0.0007531312979521647	0.0007531312979521647	+1	TYROBP,SPI1,FGR,STXBP2,LGALS9,VAMP8,ITGB2
GO:0080164	regulation of nitric oxide metabolic process	0.0007531312979521647	0.0007531312979521647	+1	AIF1,TSPO,RAC1,KLF4,IL1B,SOD2,ITGB2
GO:0033209	tumor necrosis factor-mediated signaling pathway	0.000767066697600747	0.000767066697600747	+1	GSTP1,PYCARD,TNFSF13B,NFKBIA,TMSB4X,CARD16,CASP1,TNFRSF1B,CASP4
GO:0051607	defense response to virus	0.000767066697600747	0.000767066697600747	+1	PYCARD,IFITM3,APOBEC3A,IFI6,IL1B,FGL2,RNASE6,ISG15,IFNGR2,VAMP8,BNIP3L,SAMHD1,BST2,CASP1,PLSCR1,OAS1
GO:0010959	regulation of metal ion transport	0.0007883771093201089	0.0007883771093201089	+1	LGALS3,CYBA,TSPO,LILRA5,CD33,CCL3,FKBP1A,GLRX,GSTO1,GNAI2,CD63,ARRB2,RHOA,GNB2,TGFB1,FLNA,AHNAK,ATF4,CALM2
GO:0006596	polyamine biosynthetic process	0.0007917436016981114	0.0007917436016981114	+1	OAZ1,SAT1,OAZ2,SMS
GO:0140546	defense response to symbiont	0.0007917436016981114	0.0007917436016981114	+1	PYCARD,IFITM3,APOBEC3A,IFI6,IL1B,FGL2,RNASE6,ISG15,IFNGR2,VAMP8,BNIP3L,SAMHD1,BST2,CASP1,PLSCR1,OAS1
GO:0030003	intracellular monoatomic cation homeostasis	0.0007962798546184181	0.0007962798546184181	+1	S100A9,S100A8,FTL,GRN,FTH1,CYBA,ATP6V0B,CCL3,SLC11A1,SCO2,FKBP1A,ATP6V1F,GSTO1,ATP6V0D1,ATOX1,MT2A,PPT1,TGFB1,FLNA,FIS1,ATF4,CALM2
GO:0051090	regulation of DNA-binding transcription factor activity	0.0008014529499604653	0.0008014529499604653	+1	S100A9,S100A8,PYCARD,SPI1,S100A12,KLF4,IL1B,HCK,NFKBIA,TMSB4X,LGALS9,JUND,CARD16,ARRB2,ITGB2,TGFB1,ID2,FLNA,PARK7,LAMTOR5
GO:1903557	positive regulation of tumor necrosis factor superfamily cytokine production	0.000815714330755659	0.000815714330755659	+1	CD14,TYROBP,CYBA,PYCARD,LILRA5,CCL3,CYBB,LGALS9,OAS1
GO:0055080	monoatomic cation homeostasis	0.0008202014736103757	0.0008202014736103757	+1	S100A9,S100A8,FTL,GRN,FTH1,CYBA,ATP6V0B,CCL3,SLC11A1,SCO2,FKBP1A,ATP6V1F,GSTO1,GNAI2,ATP6V0D1,ATOX1,MT2A,ZNHIT1,PPT1,TGFB1,FLNA,FIS1,ATF4,CALM2
GO:0032731	positive regulation of interleukin-1 beta production	0.0008202014736103757	0.0008202014736103757	+1	TYROBP,PYCARD,MNDA,LILRA5,CCL3,LGALS9,CASP1
GO:0045010	actin nucleation	0.0009072134192825291	0.0009072134192825291	+1	ARPC1B,ARPC3,ARPC2,BRK1,GMFG,WASF2,WAS
GO:0043299	leukocyte degranulation	0.0009630388908626179	0.0009630388908626179	+1	SPI1,FGR,CCL3,HCK,STXBP2,LGALS9,VAMP8,ITGB2
GO:0045921	positive regulation of exocytosis	0.0009630388908626179	0.0009630388908626179	+1	ANXA2,FGR,S100A10,VAMP8,ITGB2,SDCBP,SNF8,CHMP2A
GO:0051156	glucose 6-phosphate metabolic process	0.0010436505779640732	0.0010436505779640732	+1	TKT,TALDO1,PGD,PGLS,PGAM1
GO:0016485	protein processing	0.0010515172124687087	0.0010515172124687087	+1	CTSS,PYCARD,CTSH,ANXA2,SRGN,PLAUR,CTSZ,S100A10,MAFB,CARD16,CASP1,SEC11A,CASP4,CAST
GO:0098660	inorganic ion transmembrane transport	0.0010706553338944407	0.0010706553338944407	+1	CYBA,ANXA2,ATP6V0B,CCL3,SLC11A1,TMSB4X,FKBP1A,GLRX,ATP6V1F,MT-CO1,GSTO1,CD63,ATP6V0D1,SLC25A5,CLIC1,NDUFS7,COX6B1,COX8A,UQCRFS1,UQCRC1,COX4I1,COX5B,GNB2,TGFB1,CYC1,FLNA,COX17,COX5A,AHNAK,UQCR10,PARK7,CALM2
GO:0032757	positive regulation of interleukin-8 production	0.0010871257071937911	0.0010871257071937911	+1	FCN1,CD14,PYCARD,IL1B,LGALS9,PARK7,LAMTOR5
GO:0016601	Rac protein signal transduction	0.0011217349384870395	0.0011217349384870395	+1	AIF1,GABARAP,RAC1,RHOG,BRK1,WASF2
GO:1990748	cellular detoxification	0.0011260346668497915	0.0011260346668497915	+1	S100A9,GPX1,GSTP1,GSTO1,GPX4,SOD2,PRDX5,PRDX6,PARK7
GO:0051250	negative regulation of lymphocyte activation	0.0011390693015762758	0.0011390693015762758	+1	TYROBP,LST1,LGALS3,MNDA,CEBPB,HLA-DRB1,FGR,FGL2,LGALS9,TGFB1,ID2
GO:0001525	angiogenesis	0.0011475300775210906	0.0011475300775210906	+1	TYMP,GPX1,GRN,SAT1,CTSH,TGFBI,IL8,ANXA2,KLF4,IL1B,C5AR1,CYBB,RHOB,GLUL,NINJ1,WARS,ITGB2,RHOA,PKM,RNH1,FLNA,WASF2
GO:0098754	detoxification	0.0011475300775210906	0.0011475300775210906	+1	S100A9,GPX1,GSTP1,GSTO1,GPX4,SOD2,MT2A,PRDX5,PRDX6,PARK7
GO:0032691	negative regulation of interleukin-1 beta production	0.0012120650375413982	0.0012120650375413982	+1	GSTP1,CD33,SERPINB1,CARD16,ARRB2
GO:0097305	response to alcohol	0.0012120650375413982	0.0012120650375413982	+1	S100A8,CD14,CDA,CYBA,TSPO,RGS2,CCL3,TBXAS1,CYBB,FOSB,SOD2,RHOA,GNAS,RGS19
GO:0002699	positive regulation of immune effector process	0.0012120650375413982	0.0012120650375413982	+1	FCN1,TYROBP,CFP,PYCARD,SPI1,HLA-DRA,HLA-DRB1,FGR,IL1B,STXBP2,LGALS9,VAMP8,ITGB2,HLA-DMB
GO:0045766	positive regulation of angiogenesis	0.001245883592144749	0.001245883592144749	+1	GRN,CTSH,IL8,KLF4,IL1B,C5AR1,CYBB,RHOB,NINJ1,ITGB2,PKM
GO:1904018	positive regulation of vasculature development	0.001245883592144749	0.001245883592144749	+1	GRN,CTSH,IL8,KLF4,IL1B,C5AR1,CYBB,RHOB,NINJ1,ITGB2,PKM
GO:0051402	neuron apoptotic process	0.0013028004062951703	0.0013028004062951703	+1	TYROBP,GPX1,GRN,GAPDH,CEBPB,CCL3,BID,SOD2,ARRB2,RHOA,PPT1,MCL1,PARK7,ATF4
GO:0051047	positive regulation of secretion	0.0013342077148153916	0.0013342077148153916	+1	S100A8,CYBA,CD33,ANXA2,HLA-DRB1,FGR,IL1B,S100A10,VAMP8,GNAI2,SERP1,GLUL,ITGB2,SDCBP,SNF8,CHMP2A
GO:0051495	positive regulation of cytoskeleton organization	0.0013792827870394994	0.0013792827870394994	+1	PYCARD,RAC1,S100A10,HCK,ARPC2,BRK1,RHOA,PFN1,GRB2,VASP,WASF2,WAS
GO:0048514	blood vessel morphogenesis	0.0015522704146865894	0.0015522704146865894	+1	TYMP,GPX1,GRN,SAT1,SPI1,CTSH,TGFBI,IL8,ANXA2,KLF4,IL1B,C5AR1,CYBB,RHOB,GLUL,NINJ1,WARS,ITGB2,RHOA,PKM,RNH1,TGFB1,FLNA,WASF2
GO:2001242	regulation of intrinsic apoptotic signaling pathway	0.0015990855290178084	0.0015990855290178084	+1	S100A9,S100A8,GPX1,PYCARD,PLAUR,BID,SOD2,NDUFA13,MCL1,FIS1,PARK7
GO:0017157	regulation of exocytosis	0.0016412225789902745	0.0016412225789902745	+1	SPI1,ANXA2,FGR,S100A10,STXBP2,LGALS9,VAMP8,GNAI2,ITGB2,SDCBP,SNF8,CHMP2A
GO:0032273	positive regulation of protein polymerization	0.0016997392694241237	0.0016997392694241237	+1	PYCARD,RAC1,HCK,ARPC2,RHOA,PFN1,GRB2,VASP
GO:0140895	cell surface toll-like receptor signaling pathway	0.0017275459293189124	0.0017275459293189124	+1	CD14,CYBA,NFKBIA,NINJ1,IFI35,OAS1
GO:0051881	regulation of mitochondrial membrane potential	0.0018115573775845883	0.0018115573775845883	+1	TSPO,IFI6,PRELID1,BID,SOD2,CLIC1,PARK7
GO:0009620	response to fungus	0.0018115573775845883	0.0018115573775845883	+1	S100A9,S100A8,COTL1,SPI1,S100A12,GAPDH,TGFB1
GO:0032649	regulation of type II interferon production	0.001818940782186644	0.001818940782186644	+1	CD14,PYCARD,HLA-DRB1,IL1B,SLC11A1,ISG15,LGALS9,HLA-DPA1,HLA-DPB1
GO:0007229	integrin-mediated signaling pathway	0.001818940782186644	0.001818940782186644	+1	BST1,FGR,HCK,TIMP1,ISG15,CD63,ZYX,ITGB2,FLNA
GO:0010639	negative regulation of organelle organization	0.0018526358018357177	0.0018526358018357177	+1	GPX1,TSPO,CAPG,TMSB10,PRELID1,TMSB4X,ARRB2,SLC25A5,SLC25A6,PFN1,MYADM,CHMP4B,DUSP1,GMFG,WASF2,AURKAIP1,WAS
